global_step,epoch,train/loss,train/accept_len,train/accept_rate
8381,0,0.688,2.635,0.452
8382,0,0.727,2.23,0.386
8383,0,0.641,2.8,0.469
8384,0,0.672,2.439,0.447
8385,0,0.609,2.989,0.499
8386,0,0.539,3.323,0.557
8387,0,0.672,2.571,0.432
8388,0,0.664,2.725,0.444
8389,0,0.688,2.365,0.436
8390,0,0.547,3.28,0.554
8391,0,0.656,2.653,0.452
8392,0,0.582,3.149,0.513
8393,0,0.879,1.415,0.207
8394,0,0.633,2.783,0.445
8395,0,0.746,1.611,0.498
8396,0,0.594,3.119,0.531
8397,0,0.773,1.96,0.33
8398,0,0.578,3.187,0.529
8399,0,0.758,2.097,0.345
8400,0,0.758,2.139,0.351
8401,0,0.734,2.262,0.372
8402,0,0.609,2.996,0.469
8403,0,0.375,4.722,0.711
8404,0,0.574,3.131,0.522
8405,0,0.57,3.008,0.573
8406,0,0.727,2.421,0.396
8407,0,0.789,1.873,0.311
8408,0,0.645,2.841,0.458
8409,0,0.57,3.194,0.532
8410,0,0.73,2.367,0.405
8411,0,0.703,2.479,0.406
8412,0,0.582,3.235,0.527
8413,0,0.52,3.592,0.574
8414,0,0.672,2.459,0.428
8415,0,0.594,3.038,0.498
8416,0,0.523,3.437,0.583
8417,0,0.664,2.63,0.457
8418,0,0.691,2.425,0.394
8419,0,0.75,2.059,0.354
8420,0,0.562,3.211,0.539
8421,0,0.465,3.862,0.636
8422,0,0.672,2.362,0.415
8423,0,0.711,2.318,0.394
8424,0,0.523,3.325,0.563
8425,0,0.66,2.568,0.435
8426,0,0.391,4.445,0.692
8427,0,0.711,2.266,0.402
8428,0,0.773,2.011,0.325
8429,0,0.625,2.986,0.497
8430,0,0.773,1.807,0.337
8431,0,0.766,2.059,0.362
8432,0,0.57,3.197,0.542
8433,0,0.523,3.507,0.591
8434,0,0.785,1.935,0.333
8435,0,0.75,2.231,0.353
8436,0,0.641,2.877,0.449
8437,0,0.508,3.563,0.595
8438,0,1.008,1.375,0.106
8439,0,0.486,3.734,0.622
8440,0,0.617,2.972,0.49
8441,0,0.703,2.332,0.413
8442,0,0.723,2.295,0.382
8443,0,0.633,2.923,0.484
8444,0,0.516,3.552,0.578
8445,0,0.859,1.429,0.214
8446,0,0.801,1.83,0.331
8447,0,0.789,1.804,0.331
8448,0,0.594,3.097,0.525
8449,0,0.719,2.122,0.374
8450,0,0.734,2.452,0.406
8451,0,0.617,2.929,0.475
8452,0,0.52,3.545,0.586
8453,0,0.543,3.379,0.551
8454,0,0.527,3.603,0.558
8455,0,0.648,2.812,0.46
8456,0,0.656,2.547,0.443
8457,0,0.793,2.058,0.32
8458,0,0.758,1.997,0.326
8459,0,0.676,2.581,0.434
8460,0,0.52,3.618,0.601
8461,0,0.766,2.046,0.344
8462,0,0.73,2.12,0.364
8463,0,0.391,4.354,0.712
8464,0,0.727,1.796,0.417
8465,0,0.656,2.769,0.447
8466,0,0.625,2.875,0.5
8467,0,0.781,2.006,0.324
8468,0,0.555,3.5,0.564
8469,0,0.805,1.91,0.306
8470,0,0.664,2.556,0.44
8471,0,0.586,3.155,0.537
8472,0,0.648,2.6,0.454
8473,0,0.547,3.32,0.562
8474,0,0.594,2.885,0.509
8475,0,0.648,2.832,0.467
8476,0,0.68,2.552,0.454
8477,0,0.352,4.411,0.721
8478,0,0.395,4.177,0.656
8479,0,0.625,2.798,0.472
8480,0,0.477,3.694,0.636
8481,0,0.754,2.181,0.371
8482,0,0.773,1.929,0.352
8483,0,0.516,3.476,0.595
8484,0,0.668,2.64,0.44
8485,0,0.711,2.369,0.396
8486,0,0.617,2.887,0.479
8487,0,0.578,3.202,0.543
8488,0,0.609,2.861,0.481
8489,0,0.465,3.833,0.631
8490,0,0.73,2.106,0.384
8491,0,0.781,1.897,0.323
8492,0,0.609,3.034,0.497
8493,0,0.523,3.505,0.582
8494,0,0.777,1.947,0.315
8495,0,0.379,4.499,0.726
8496,0,0.68,2.459,0.422
8497,0,0.578,3.169,0.533
8498,0,0.797,1.847,0.309
8499,0,0.539,3.315,0.566
8500,0,0.781,1.754,0.321
8501,0,0.652,2.675,0.455
8502,0,0.625,2.878,0.503
8503,0,0.574,3.278,0.539
8504,0,0.734,2.249,0.362
8505,0,0.805,1.692,0.312
8506,0,0.734,2.352,0.38
8507,0,0.73,2.187,0.385
8508,0,0.68,2.642,0.42
8509,0,0.512,3.544,0.569
8510,0,0.715,2.412,0.402
8511,0,0.613,3.095,0.479
8512,0,0.559,3.375,0.559
8513,0,0.641,2.82,0.495
8514,0,0.801,1.993,0.316
8515,0,0.602,2.918,0.495
8516,0,0.805,1.789,0.313
8517,0,0.668,2.714,0.444
8518,0,0.656,2.724,0.444
8519,0,0.57,3.28,0.542
8520,0,0.617,2.799,0.49
8521,0,0.547,3.326,0.56
8522,0,0.664,2.641,0.435
8523,0,0.766,2.041,0.344
8524,0,0.715,2.462,0.416
8525,0,0.789,1.95,0.307
8526,0,0.543,3.353,0.567
8527,0,0.797,1.958,0.291
8528,0,0.551,3.306,0.546
8529,0,0.703,2.588,0.363
8530,0,0.645,2.686,0.447
8531,0,0.609,2.844,0.496
8532,0,0.867,1.494,0.236
8533,0,0.48,3.67,0.598
8534,0,0.738,2.203,0.387
8535,0,0.742,2.199,0.366
8536,0,0.734,2.299,0.36
8537,0,0.766,2.139,0.336
8538,0,0.617,3.016,0.491
8539,0,0.594,3.237,0.519
8540,0,0.508,3.676,0.587
8541,0,0.387,4.314,0.7
8542,0,0.633,2.78,0.453
8543,0,0.641,2.767,0.475
8544,0,0.832,1.714,0.321
8545,0,0.703,2.238,0.366
8546,0,0.734,2.168,0.357
8547,0,0.758,2.225,0.341
8548,0,0.574,3.103,0.518
8549,0,0.727,2.196,0.376
8550,0,0.703,2.379,0.436
8551,0,0.945,1.577,0.186
8552,0,0.586,3.101,0.532
8553,0,0.496,3.723,0.597
8554,0,0.633,2.661,0.45
8555,0,0.531,3.499,0.564
8556,0,0.664,2.348,0.383
8557,0,0.637,2.807,0.465
8558,0,0.812,1.653,0.281
8559,0,0.734,2.198,0.362
8560,0,0.684,2.578,0.425
8561,0,0.805,1.841,0.303
8562,0,0.715,2.49,0.389
8563,0,0.711,2.125,0.373
8564,0,0.633,2.607,0.444
8565,0,0.617,2.827,0.483
8566,0,0.57,3.228,0.522
8567,0,0.617,2.862,0.484
8568,0,0.578,3.112,0.515
8569,0,0.609,3.066,0.504
8570,0,0.727,2.313,0.357
8571,0,0.461,3.973,0.635
8572,0,0.785,2.016,0.33
8573,0,0.711,2.265,0.408
8574,0,0.498,3.669,0.631
8575,0,0.727,2.221,0.388
8576,0,0.754,2.074,0.352
8577,0,0.586,3.079,0.509
8578,0,0.57,3.18,0.529
8579,0,0.641,2.945,0.472
8580,0,0.648,2.737,0.454
8581,0,0.648,2.544,0.438
8582,0,0.68,2.529,0.438
8583,0,0.812,1.701,0.266
8584,0,0.562,3.188,0.522
8585,0,0.793,1.896,0.324
8586,0,0.656,2.673,0.439
8587,0,0.578,3.239,0.527
8588,0,0.699,2.498,0.413
8589,0,0.555,3.241,0.526
8590,0,0.734,2.154,0.354
8591,0,0.773,1.867,0.334
8592,0,0.66,2.596,0.437
8593,0,0.555,3.31,0.545
8594,0,0.652,2.688,0.447
8595,0,0.73,2.215,0.391
8596,0,0.758,2.077,0.365
8597,0,0.602,3.057,0.507
8598,0,0.555,3.248,0.562
8599,0,0.523,3.368,0.584
8600,0,0.648,2.902,0.468
8601,0,0.633,2.766,0.474
8602,0,0.758,1.933,0.336
8603,0,0.578,3.19,0.531
8604,0,0.773,2.22,0.323
8605,0,0.719,2.292,0.389
8606,0,0.641,2.536,0.431
8607,0,0.719,2.328,0.394
8608,0,0.531,3.533,0.579
8609,0,0.672,2.437,0.417
8610,0,0.578,3.171,0.541
8611,0,0.656,2.42,0.439
8612,0,0.75,2.088,0.337
8613,0,0.82,1.73,0.279
8614,0,0.688,2.419,0.437
8615,0,0.664,2.722,0.418
8616,0,0.742,2.384,0.364
8617,0,0.664,2.744,0.443
8618,0,0.496,3.692,0.617
8619,0,0.43,4.107,0.68
8620,0,0.645,2.765,0.474
8621,0,0.633,2.9,0.481
8622,0,0.645,2.73,0.433
8623,0,0.656,2.759,0.463
8624,0,0.863,1.669,0.238
8625,0,0.479,3.762,0.614
8626,0,0.824,2.076,0.276
8627,0,0.68,2.429,0.42
8628,0,0.707,2.339,0.408
8629,0,0.652,2.515,0.461
8630,0,0.664,2.496,0.45
8631,0,0.625,2.96,0.483
8632,0,0.734,2.175,0.375
8633,0,0.711,2.349,0.417
8634,0,0.664,2.574,0.452
8635,0,0.672,2.582,0.435
8636,0,0.602,2.894,0.461
8637,0,0.75,1.877,0.361
8638,0,0.723,2.24,0.38
8639,0,0.566,3.177,0.531
8640,0,0.727,2.146,0.387
8641,0,0.742,2.059,0.35
8642,0,0.73,2.025,0.374
8643,0,0.793,1.98,0.31
8644,0,0.734,2.217,0.375
8645,0,0.504,3.634,0.578
8646,0,0.91,1.355,0.116
8647,0,0.602,3.112,0.512
8648,0,0.555,3.121,0.549
8649,0,0.758,2.219,0.356
8650,0,0.773,2.037,0.322
8651,0,0.617,2.843,0.478
8652,0,0.594,3.006,0.507
8653,0,0.625,2.89,0.499
8654,0,0.684,2.497,0.45
8655,0,0.707,2.255,0.385
8656,0,0.695,2.463,0.413
8657,0,0.789,1.844,0.339
8658,0,0.695,2.58,0.398
8659,0,0.594,3.032,0.498
8660,0,0.684,2.511,0.422
8661,0,0.57,3.019,0.499
8662,0,0.562,3.299,0.522
8663,0,0.637,2.669,0.46
8664,0,0.68,2.212,0.417
8665,0,0.719,2.494,0.408
8666,0,0.498,3.61,0.601
8667,0,0.664,2.476,0.428
8668,0,0.734,2.161,0.366
8669,0,0.727,2.125,0.377
8670,0,0.672,2.597,0.438
8671,0,0.543,3.358,0.552
8672,0,0.516,3.486,0.59
8673,0,0.711,2.338,0.416
8674,0,0.68,2.597,0.41
8675,0,0.762,2.104,0.342
8676,0,0.547,3.309,0.556
8677,0,0.586,3.039,0.523
8678,0,0.688,2.534,0.43
8679,0,0.559,3.229,0.529
8680,0,0.602,3.069,0.492
8681,0,0.641,2.696,0.439
8682,0,0.641,2.828,0.477
8683,0,0.688,2.528,0.415
8684,0,0.457,4.048,0.654
8685,0,0.645,2.782,0.471
8686,0,0.523,3.57,0.58
8687,0,0.512,2.836,0.625
8688,0,0.688,2.428,0.399
8689,0,0.711,2.303,0.411
8690,0,0.578,3.119,0.518
8691,0,0.523,3.4,0.582
8692,0,0.664,2.712,0.45
8693,0,0.734,2.132,0.413
8694,0,0.672,2.514,0.441
8695,0,0.688,2.478,0.396
8696,0,0.777,1.968,0.347
8697,0,0.547,3.367,0.544
8698,0,0.664,2.709,0.428
8699,0,0.566,3.208,0.539
8700,0,0.562,3.282,0.532
8701,0,0.602,3.013,0.505
8702,0,0.742,2.295,0.362
8703,0,0.742,2.282,0.375
8704,0,0.793,1.921,0.315
8705,0,0.734,2.135,0.372
8706,0,0.633,2.87,0.498
8707,0,0.703,2.449,0.391
8708,0,0.453,3.994,0.641
8709,0,0.695,2.56,0.434
8710,0,0.453,3.889,0.628
8711,0,0.691,2.591,0.414
8712,0,0.734,2.289,0.378
8713,0,0.547,3.287,0.572
8714,0,0.727,2.263,0.388
8715,0,0.703,2.404,0.387
8716,0,0.77,2.007,0.362
8717,0,0.594,3.01,0.505
8718,0,0.656,2.677,0.439
8719,0,0.699,2.403,0.395
8720,0,0.688,2.543,0.416
8721,0,0.742,2.211,0.39
8722,0,0.57,3.157,0.534
8723,0,0.719,2.397,0.403
8724,0,0.617,2.934,0.458
8725,0,0.703,2.324,0.402
8726,0,0.523,3.449,0.585
8727,0,0.594,3.099,0.514
8728,0,0.656,2.67,0.444
8729,0,0.551,3.38,0.54
8730,0,0.492,3.608,0.614
8731,0,0.672,2.62,0.427
8732,0,0.578,3.135,0.52
8733,0,0.656,2.68,0.438
8734,0,0.797,1.792,0.318
8735,0,0.676,2.596,0.424
8736,0,0.613,2.941,0.473
8737,0,0.727,2.227,0.377
8738,0,0.426,4.263,0.66
8739,0,0.512,3.674,0.596
8740,0,0.77,1.782,0.328
8741,0,0.781,1.795,0.335
8742,0,0.734,2.175,0.372
8743,0,0.75,2.211,0.354
8744,0,0.902,1.577,0.222
8745,0,0.828,1.782,0.274
8746,0,0.668,2.493,0.44
8747,0,0.543,3.241,0.529
8748,0,0.742,2.217,0.387
8749,0,0.613,2.977,0.497
8750,0,0.617,2.838,0.461
8751,0,0.602,3.046,0.505
8752,0,0.715,2.287,0.403
8753,0,0.656,2.746,0.457
8754,0,0.531,3.445,0.579
8755,0,0.625,2.976,0.483
8756,0,0.742,2.097,0.347
8757,0,0.652,2.711,0.444
8758,0,0.664,2.652,0.439
8759,0,0.609,3.016,0.492
8760,0,0.375,4.349,0.719
8761,0,0.703,2.441,0.395
8762,0,0.809,1.601,0.255
8763,0,0.703,2.478,0.394
8764,0,0.664,2.582,0.428
8765,0,0.609,2.865,0.467
8766,0,0.586,3.186,0.516
8767,0,0.609,3.031,0.514
8768,0,0.484,3.871,0.606
8769,0,0.672,2.659,0.443
8770,0,0.664,2.565,0.423
8771,0,0.645,2.781,0.468
8772,0,0.727,2.303,0.381
8773,0,0.66,2.627,0.442
8774,0,0.543,2.983,0.517
8775,0,0.633,2.895,0.474
8776,0,0.633,2.758,0.49
8777,0,0.559,3.224,0.559
8778,0,0.746,2.107,0.38
8779,0,0.75,2.049,0.342
8780,0,0.734,2.204,0.382
8781,0,0.672,2.566,0.414
8782,0,0.617,3.023,0.499
8783,0,0.688,2.623,0.419
8784,0,0.469,3.86,0.627
8785,0,0.727,2.348,0.388
8786,0,0.539,3.591,0.558
8787,0,0.68,2.471,0.445
8788,0,0.758,2.018,0.333
8789,0,0.578,3.257,0.543
8790,0,0.773,1.979,0.319
8791,0,0.703,2.574,0.412
8792,0,0.648,2.707,0.455
8793,0,0.738,2.019,0.314
8794,0,0.617,2.807,0.493
8795,0,0.672,2.533,0.452
8796,0,0.602,3.122,0.493
8797,0,0.547,3.376,0.553
8798,0,0.691,2.432,0.42
8799,0,0.734,2.153,0.381
8800,0,0.641,2.704,0.44
8801,0,0.711,2.332,0.382
8802,0,0.641,2.735,0.481
8803,0,0.75,2.17,0.343
8804,0,0.742,1.732,0.382
8805,0,0.789,2.008,0.319
8806,0,0.738,2.236,0.386
8807,0,0.609,2.939,0.491
8808,0,0.688,2.405,0.405
8809,0,0.48,3.731,0.627
8810,0,0.562,3.095,0.53
8811,0,0.457,3.945,0.632
8812,0,0.602,3.073,0.499
8813,0,0.539,3.388,0.554
8814,0,0.594,3.067,0.488
8815,0,0.758,2.168,0.354
8816,0,0.668,2.72,0.424
8817,0,0.703,2.471,0.406
8818,0,0.68,2.58,0.433
8819,0,0.617,2.883,0.483
8820,0,0.645,2.356,0.407
8821,0,0.656,2.77,0.447
8822,0,0.516,3.458,0.602
8823,0,0.523,3.643,0.569
8824,0,0.656,2.586,0.427
8825,0,0.68,2.491,0.419
8826,0,0.738,2.135,0.339
8827,0,0.586,2.99,0.506
8828,0,0.648,2.838,0.475
8829,0,0.758,2.273,0.363
8830,0,0.578,3.214,0.548
8831,0,0.664,2.698,0.435
8832,0,0.766,2.046,0.338
8833,0,0.691,2.384,0.415
8834,0,0.578,3.378,0.546
8835,0,0.438,4.349,0.66
8836,0,0.672,2.469,0.447
8837,0,0.664,2.672,0.439
8838,0,0.781,1.873,0.29
8839,0,0.664,2.629,0.431
8840,0,0.531,3.483,0.568
8841,0,0.68,2.644,0.448
8842,0,0.68,2.369,0.412
8843,0,0.688,2.518,0.423
8844,0,0.617,2.948,0.478
8845,0,0.695,2.525,0.383
8846,0,0.793,2.013,0.324
8847,0,0.617,2.947,0.478
8848,0,0.742,2.3,0.369
8849,0,0.777,1.878,0.333
8850,0,0.691,2.438,0.437
8851,0,0.695,2.548,0.424
8852,0,0.711,2.349,0.411
8853,0,0.57,3.387,0.528
8854,0,0.695,2.563,0.412
8855,0,0.486,3.726,0.602
8856,0,0.555,3.338,0.545
8857,0,0.531,3.47,0.574
8858,0,0.602,3.045,0.501
8859,0,0.695,2.439,0.416
8860,0,0.543,3.298,0.54
8861,0,0.418,4.208,0.691
8862,0,0.688,2.395,0.425
8863,0,0.789,1.95,0.323
8864,0,0.496,3.693,0.597
8865,0,0.844,1.684,0.224
8866,0,0.852,1.447,0.227
8867,0,0.648,2.851,0.498
8868,0,0.547,3.412,0.55
8869,0,0.49,3.827,0.61
8870,0,0.727,2.203,0.39
8871,0,0.535,3.365,0.549
8872,0,0.578,3.081,0.527
8873,0,0.766,2.124,0.379
8874,0,0.633,2.991,0.49
8875,0,0.57,3.136,0.528
8876,0,0.691,2.367,0.39
8877,0,0.625,2.858,0.483
8878,0,0.652,2.653,0.441
8879,0,0.82,1.599,0.265
8880,0,0.754,2.054,0.339
8881,0,0.57,3.326,0.513
8882,0,0.562,3.149,0.525
8883,0,0.527,3.536,0.561
8884,0,0.508,3.565,0.586
8885,0,0.703,2.321,0.398
8886,0,1.25,1.542,0.435
8887,0,0.434,3.78,0.655
8888,0,0.516,3.488,0.575
8889,0,0.523,3.648,0.565
8890,0,0.539,3.41,0.551
8891,0,0.766,2.021,0.352
8892,0,0.598,2.93,0.495
8893,0,0.637,2.685,0.487
8894,0,0.734,2.117,0.352
8895,0,0.68,2.42,0.441
8896,0,0.559,3.223,0.531
8897,0,0.746,2.191,0.343
8898,0,0.742,2.197,0.364
8899,0,0.711,2.369,0.412
8900,0,0.547,3.372,0.553
8901,0,0.734,2.041,0.356
8902,0,0.789,1.913,0.301
8903,0,0.465,3.78,0.632
8904,0,0.645,2.653,0.466
8905,0,0.758,2.087,0.355
8906,0,0.727,2.299,0.376
8907,0,0.609,2.815,0.488
8908,0,0.5,3.651,0.605
8909,0,0.758,2.169,0.363
8910,0,0.5,3.829,0.604
8911,0,0.629,2.772,0.47
8912,0,0.688,2.531,0.431
8913,0,0.812,1.654,0.278
8914,0,0.781,1.871,0.319
8915,0,0.75,2.003,0.349
8916,0,0.605,3.043,0.484
8917,0,0.562,3.074,0.535
8918,0,0.797,2.044,0.339
8919,0,0.754,2.048,0.346
8920,0,0.746,2.215,0.362
8921,0,0.652,2.603,0.437
8922,0,0.746,2.039,0.358
8923,0,0.578,3.129,0.52
8924,0,0.711,2.452,0.413
8925,0,0.648,2.658,0.444
8926,0,0.609,2.866,0.48
8927,0,0.617,2.933,0.49
8928,0,0.602,2.923,0.503
8929,0,0.479,3.681,0.629
8930,0,0.656,2.862,0.452
8931,0,0.461,3.83,0.622
8932,0,0.812,1.741,0.291
8933,0,0.656,2.566,0.448
8934,0,0.805,1.802,0.306
8935,0,0.531,3.372,0.577
8936,0,0.68,2.591,0.416
8937,0,0.625,3.019,0.483
8938,0,0.633,2.895,0.471
8939,0,0.547,3.286,0.539
8940,0,0.57,3.2,0.52
8941,0,0.676,2.498,0.419
8942,0,0.672,2.718,0.46
8943,0,0.609,2.815,0.512
8944,0,0.609,2.987,0.515
8945,0,0.637,2.765,0.462
8946,0,0.684,2.426,0.405
8947,0,0.719,2.326,0.377
8948,0,0.621,2.805,0.465
8949,0,0.641,2.737,0.461
8950,0,0.734,2.186,0.342
8951,0,0.805,1.73,0.297
8952,0,0.484,3.662,0.616
8953,0,0.82,1.948,0.31
8954,0,0.688,2.517,0.429
8955,0,0.494,3.547,0.595
8956,0,1.242,1.13,0.061
8957,0,0.742,2.179,0.352
8958,0,0.734,2.281,0.368
8959,0,0.703,2.906,0.467
8960,0,0.625,2.554,0.476
8961,0,0.75,1.966,0.361
8962,0,0.75,2.039,0.353
8963,0,0.711,2.393,0.399
8964,0,0.707,2.421,0.391
8965,0,0.574,3.218,0.528
8966,0,0.754,2.149,0.362
8967,0,0.504,3.557,0.584
8968,0,0.57,3.086,0.534
8969,0,0.617,2.987,0.493
8970,0,0.482,3.749,0.62
8971,0,0.703,2.439,0.416
8972,0,0.703,2.353,0.4
8973,0,0.758,1.929,0.322
8974,0,0.648,2.721,0.446
8975,0,0.719,2.211,0.365
8976,0,0.691,2.555,0.422
8977,0,0.609,3.003,0.499
8978,0,0.488,3.609,0.631
8979,0,0.492,3.842,0.61
8980,0,0.498,3.627,0.604
8981,0,0.805,1.724,0.282
8982,0,0.629,2.809,0.492
8983,0,0.672,2.626,0.444
8984,0,0.82,1.845,0.309
8985,0,0.594,3.009,0.517
8986,0,0.637,2.849,0.467
8987,0,0.703,2.437,0.409
8988,0,0.496,3.642,0.619
8989,0,0.605,3.052,0.518
8990,0,0.742,2.282,0.377
8991,0,0.438,4.213,0.648
8992,0,0.68,2.444,0.409
8993,0,0.508,3.581,0.591
8994,0,0.68,2.558,0.438
8995,0,0.539,3.535,0.562
8996,0,0.633,2.87,0.467
8997,0,0.742,1.987,0.352
8998,0,0.703,2.293,0.378
8999,0,0.617,2.85,0.478
9000,0,0.703,2.469,0.401
9001,0,0.535,3.608,0.563
9002,0,0.695,2.302,0.41
9003,0,0.715,2.357,0.405
9004,0,0.602,2.889,0.511
9005,0,0.734,2.193,0.37
9006,0,0.68,2.597,0.435
9007,0,0.664,2.475,0.423
9008,0,0.742,2.054,0.401
9009,0,0.578,3.028,0.502
9010,0,0.496,3.693,0.606
9011,0,0.562,3.145,0.545
9012,0,0.467,3.977,0.653
9013,0,0.742,2.165,0.366
9014,0,0.414,4.171,0.684
9015,0,0.633,2.762,0.453
9016,0,0.527,3.527,0.586
9017,0,0.648,2.709,0.459
9018,0,0.703,2.44,0.397
9019,0,0.75,2.237,0.351
9020,0,0.617,2.815,0.495
9021,0,0.742,2.247,0.346
9022,0,0.688,2.378,0.407
9023,0,0.438,4.114,0.656
9024,0,0.523,3.731,0.575
9025,0,0.582,3.116,0.506
9026,0,0.477,3.77,0.616
9027,0,0.805,1.788,0.269
9028,0,0.766,2.062,0.36
9029,0,0.695,2.496,0.401
9030,0,0.547,3.51,0.579
9031,0,0.586,3.197,0.53
9032,0,0.727,2.241,0.393
9033,0,0.457,3.864,0.636
9034,0,1.031,1.61,0.32
9035,0,0.773,2.087,0.341
9036,0,0.453,4.054,0.647
9037,0,0.727,2.173,0.373
9038,0,0.469,3.869,0.622
9039,0,0.59,3.158,0.508
9040,0,0.828,1.681,0.271
9041,0,0.582,3.082,0.517
9042,0,0.727,2.354,0.384
9043,0,0.57,3.34,0.528
9044,0,0.527,3.462,0.577
9045,0,0.551,3.434,0.559
9046,0,0.582,3.019,0.519
9047,0,0.562,3.282,0.529
9048,0,0.609,3.138,0.502
9049,0,0.457,3.925,0.631
9050,0,0.605,2.906,0.494
9051,0,0.637,2.749,0.46
9052,0,0.719,2.308,0.369
9053,0,0.578,3.253,0.522
9054,0,0.75,2.18,0.367
9055,0,0.633,2.732,0.462
9056,0,0.637,2.659,0.452
9057,0,0.516,3.6,0.573
9058,0,0.504,3.633,0.589
9059,0,0.445,3.886,0.661
9060,0,0.531,3.508,0.571
9061,0,0.656,2.88,0.525
9062,0,0.609,2.919,0.504
9063,0,0.723,2.326,0.369
9064,0,0.617,2.909,0.488
9065,0,0.672,2.575,0.429
9066,0,0.711,2.363,0.396
9067,0,0.547,3.12,0.53
9068,0,0.762,1.942,0.353
9069,0,0.789,2.058,0.335
9070,0,0.516,3.627,0.577
9071,0,0.625,2.895,0.469
9072,0,0.77,2.035,0.345
9073,0,0.57,3.206,0.52
9074,0,0.484,3.556,0.573
9075,0,0.758,2.117,0.429
9076,0,0.77,2.055,0.352
9077,0,0.633,2.837,0.484
9078,0,0.68,2.728,0.414
9079,0,0.641,2.814,0.474
9080,0,0.605,2.959,0.503
9081,0,0.734,2.338,0.367
9082,0,0.559,3.377,0.56
9083,0,0.68,2.63,0.449
9084,0,0.543,3.575,0.563
9085,0,0.766,2.065,0.336
9086,0,0.539,3.401,0.563
9087,0,0.875,1.514,0.254
9088,0,0.48,3.85,0.627
9089,0,0.738,2.202,0.371
9090,0,0.66,2.596,0.43
9091,0,0.641,2.912,0.456
9092,0,0.539,3.369,0.558
9093,0,0.703,2.445,0.405
9094,0,0.711,2.222,0.368
9095,0,0.805,1.785,0.326
9096,0,0.812,1.779,0.305
9097,0,0.582,3.113,0.507
9098,0,0.609,3.098,0.496
9099,0,0.602,2.935,0.49
9100,0,0.734,2.135,0.36
9101,0,0.66,2.673,0.452
9102,0,0.479,3.726,0.612
9103,0,0.75,2.339,0.398
9104,0,0.547,3.272,0.561
9105,0,0.598,3.144,0.512
9106,0,0.66,2.623,0.46
9107,0,0.703,2.44,0.416
9108,0,0.68,2.538,0.426
9109,0,0.844,1.66,0.282
9110,0,0.625,3.012,0.476
9111,0,0.727,2.077,0.353
9112,1,0.547,3.368,0.563
9113,1,0.656,2.656,0.459
9114,1,0.496,3.769,0.623
9115,1,0.672,2.635,0.423
9116,1,0.656,2.633,0.446
9117,1,0.574,2.992,0.533
9118,1,0.512,3.562,0.591
9119,1,0.727,2.268,0.381
9120,1,0.742,2.159,0.366
9121,1,0.547,3.44,0.571
9122,1,0.52,3.582,0.593
9123,1,0.443,3.695,0.628
9124,1,0.535,3.495,0.574
9125,1,0.719,2.095,0.383
9126,1,0.59,3.122,0.492
9127,1,0.734,2.17,0.36
9128,1,0.762,2.197,0.392
9129,1,0.809,1.831,0.294
9130,1,0.699,2.503,0.416
9131,1,0.703,2.379,0.418
9132,1,0.672,2.662,0.443
9133,1,0.762,2.175,0.346
9134,1,0.727,2.177,0.398
9135,1,0.586,2.893,0.468
9136,1,0.672,2.518,0.437
9137,1,0.684,2.57,0.422
9138,1,0.711,2.564,0.404
9139,1,0.609,3.046,0.515
9140,1,0.613,2.893,0.473
9141,1,0.586,3.122,0.522
9142,1,0.633,2.925,0.485
9143,1,0.617,2.975,0.495
9144,1,0.656,2.779,0.444
9145,1,0.719,2.32,0.385
9146,1,0.609,2.933,0.49
9147,1,0.695,2.508,0.418
9148,1,0.449,3.876,0.657
9149,1,0.637,2.735,0.479
9150,1,0.699,2.373,0.428
9151,1,0.68,2.636,0.417
9152,1,0.523,3.526,0.589
9153,1,0.625,2.855,0.499
9154,1,0.719,2.231,0.38
9155,1,0.523,3.565,0.57
9156,1,0.586,3.068,0.525
9157,1,0.52,3.462,0.572
9158,1,0.664,2.655,0.456
9159,1,0.559,3.222,0.519
9160,1,0.758,2.257,0.341
9161,1,0.719,2.376,0.391
9162,1,0.668,2.691,0.441
9163,1,0.562,3.342,0.537
9164,1,0.512,3.713,0.608
9165,1,0.469,3.906,0.621
9166,1,0.73,2.31,0.354
9167,1,0.812,1.689,0.301
9168,1,0.594,2.806,0.504
9169,1,0.664,2.736,0.43
9170,1,0.617,2.899,0.487
9171,1,0.672,2.655,0.443
9172,1,0.582,3.157,0.559
9173,1,0.475,3.983,0.655
9174,1,0.77,2.111,0.358
9175,1,0.809,1.846,0.325
9176,1,0.527,3.48,0.587
9177,1,0.711,2.269,0.377
9178,1,0.742,2.343,0.361
9179,1,0.598,3.158,0.518
9180,1,0.703,2.37,0.418
9181,1,0.482,3.729,0.614
9182,1,0.602,2.964,0.528
9183,1,0.742,2.087,0.364
9184,1,0.641,2.698,0.433
9185,1,0.48,3.971,0.64
9186,1,0.449,4.115,0.64
9187,1,0.527,3.564,0.574
9188,1,0.594,2.89,0.507
9189,1,0.602,3.046,0.509
9190,1,0.742,2.143,0.376
9191,1,0.59,3.132,0.5
9192,1,0.699,2.345,0.431
9193,1,0.629,2.871,0.463
9194,1,0.734,2.185,0.369
9195,1,0.436,4.228,0.672
9196,1,0.785,2.021,0.304
9197,1,0.648,2.69,0.449
9198,1,0.617,2.905,0.494
9199,1,0.656,2.59,0.442
9200,1,0.734,2.137,0.382
9201,1,0.527,3.535,0.553
