global_step,epoch,train/loss,train/accept_len,train/accept_rate
8158,0,0.641,2.851,0.465
8159,0,0.617,3.018,0.502
8160,0,0.691,2.501,0.396
8161,0,0.75,2.017,0.334
8162,0,0.68,2.5,0.404
8163,0,0.648,2.732,0.436
8164,0,0.641,2.681,0.453
8165,0,0.609,2.986,0.49
8166,0,0.539,3.399,0.56
8167,0,0.695,2.321,0.408
8168,0,0.625,2.854,0.491
8169,0,0.648,2.803,0.451
8170,0,0.703,2.29,0.397
8171,0,0.551,3.429,0.552
8172,0,0.439,4.415,0.687
8173,0,0.578,3.236,0.528
8174,0,0.652,2.849,0.449
8175,0,0.633,2.781,0.477
8176,0,0.746,2.111,0.352
8177,0,0.777,1.873,0.319
8178,0,0.695,2.429,0.417
8179,0,0.688,2.561,0.428
8180,0,0.594,3.045,0.494
8181,0,0.57,3.297,0.553
8182,0,0.734,2.278,0.368
8183,0,0.621,2.748,0.491
8184,0,0.594,2.873,0.499
8185,0,0.562,3.13,0.515
8186,0,0.68,2.481,0.409
8187,0,0.539,3.529,0.555
8188,0,0.668,2.307,0.429
8189,0,0.586,3.051,0.511
8190,0,0.52,3.628,0.566
8191,0,0.762,2.081,0.367
8192,0,0.672,2.48,0.436
8193,0,0.625,2.98,0.491
8194,0,0.398,4.048,0.69
8195,0,0.625,2.734,0.501
8196,0,0.797,1.788,0.269
8197,0,0.719,2.13,0.371
8198,0,0.594,3.074,0.496
8199,0,0.523,3.458,0.567
8200,0,0.605,2.956,0.486
8201,0,0.719,2.278,0.382
8202,0,0.695,2.435,0.412
8203,0,0.594,3.065,0.497
8204,0,0.715,2.437,0.392
8205,0,0.746,2.085,0.365
8206,0,0.707,2.271,0.387
8207,0,0.695,2.568,0.417
8208,0,0.594,3.087,0.509
8209,0,0.836,1.636,0.249
8210,0,0.656,2.77,0.438
8211,0,0.699,2.457,0.392
8212,0,0.574,3.261,0.516
8213,0,0.535,3.369,0.554
8214,0,0.562,3.348,0.516
8215,0,0.73,2.347,0.383
8216,0,0.68,2.542,0.418
8217,0,0.508,3.185,0.575
8218,0,0.844,1.807,0.258
8219,0,0.586,3.25,0.522
8220,0,0.428,4.134,0.663
8221,0,0.543,3.202,0.547
8222,0,0.531,3.51,0.567
8223,0,0.711,2.483,0.401
8224,0,0.523,3.475,0.558
8225,0,0.668,2.451,0.461
8226,0,0.477,3.912,0.621
8227,0,0.707,2.162,0.396
8228,0,0.66,2.679,0.429
8229,0,0.664,2.681,0.444
8230,0,0.617,2.818,0.511
8231,0,0.641,2.865,0.474
8232,0,0.707,2.432,0.388
8233,0,0.547,3.355,0.57
8234,0,0.754,2.212,0.338
8235,0,0.609,3.015,0.483
8236,0,0.945,1.613,0.259
8237,0,0.66,2.58,0.454
8238,0,0.617,3.006,0.488
8239,0,0.672,2.351,0.401
8240,0,0.734,2.35,0.385
8241,0,0.422,4.205,0.677
8242,0,0.691,2.527,0.396
8243,0,0.359,4.605,0.713
8244,0,0.633,2.766,0.486
8245,0,0.617,2.831,0.481
8246,0,0.523,3.416,0.579
8247,0,0.699,2.604,0.397
8248,0,0.629,2.799,0.472
8249,0,0.734,2.303,0.364
8250,0,0.711,2.463,0.394
8251,0,0.773,2.046,0.323
8252,0,0.742,1.944,0.355
8253,0,0.66,2.837,0.457
8254,0,0.711,2.333,0.381
8255,0,0.578,3.203,0.516
8256,0,0.836,1.58,0.237
8257,0,0.465,3.954,0.64
8258,0,0.781,2.061,0.367
8259,0,0.547,3.466,0.547
8260,0,0.447,3.956,0.64
8261,0,0.695,2.298,0.405
8262,0,0.699,2.39,0.384
8263,0,0.676,2.577,0.426
8264,0,0.773,2.026,0.331
8265,0,0.516,3.538,0.594
8266,0,0.543,3.326,0.564
8267,0,0.617,2.957,0.482
8268,0,0.695,2.352,0.417
8269,0,0.715,2.342,0.383
8270,0,0.625,3.03,0.477
8271,0,0.566,3.19,0.523
8272,0,0.602,3.061,0.498
8273,0,0.547,3.353,0.557
8274,0,0.711,2.261,0.411
8275,0,0.438,4.11,0.665
8276,0,0.473,3.851,0.62
8277,0,0.664,2.634,0.428
8278,0,0.773,1.805,0.331
8279,0,0.727,2.243,0.375
8280,0,0.633,2.927,0.495
8281,0,0.633,2.82,0.476
8282,0,0.566,3.14,0.526
8283,0,0.742,2.385,0.336
8284,0,0.574,3.292,0.503
8285,0,0.719,2.301,0.393
8286,0,0.719,2.415,0.384
8287,0,0.625,2.664,0.488
8288,0,0.486,3.9,0.632
8289,0,0.727,2.169,0.386
8290,0,0.52,3.578,0.575
8291,0,0.484,3.875,0.624
8292,0,0.594,3.117,0.502
8293,0,0.602,3.061,0.504
8294,0,0.57,3.227,0.525
8295,0,0.703,2.371,0.389
8296,0,0.711,2.57,0.46
8297,0,0.539,3.365,0.553
8298,0,0.641,2.632,0.455
8299,0,0.797,1.854,0.301
8300,0,0.322,4.929,0.759
8301,0,0.625,2.91,0.49
8302,0,0.703,2.439,0.392
8303,0,0.684,2.499,0.416
8304,0,0.492,3.684,0.601
8305,0,0.559,3.368,0.544
8306,0,0.498,3.678,0.598
8307,0,0.676,2.56,0.432
8308,0,0.605,2.956,0.486
8309,0,0.812,1.729,0.28
8310,0,0.672,2.505,0.424
8311,0,0.633,2.905,0.459
8312,0,0.676,2.568,0.424
8313,0,0.691,2.494,0.393
8314,0,0.824,1.68,0.284
8315,0,0.633,2.937,0.499
8316,0,0.562,3.124,0.532
8317,0,0.461,3.937,0.633
8318,0,0.586,2.994,0.506
8319,0,0.676,2.753,0.441
8320,0,0.617,3.037,0.494
8321,0,0.605,2.846,0.496
8322,0,0.641,2.846,0.459
8323,0,0.691,2.405,0.403
8324,0,0.459,3.96,0.64
8325,0,0.891,1.954,0.378
8326,0,0.68,2.511,0.433
8327,0,0.82,1.645,0.275
8328,0,0.68,2.568,0.42
8329,0,0.68,2.624,0.405
8330,0,0.941,1.612,0.259
8331,0,0.75,2.069,0.363
8332,0,0.625,2.936,0.461
8333,0,0.617,2.922,0.48
8334,0,0.734,2.121,0.372
8335,0,0.746,2.034,0.365
8336,0,0.598,3.154,0.512
8337,0,0.488,3.649,0.602
8338,0,0.621,3.018,0.482
8339,0,0.758,2.106,0.329
8340,0,0.648,2.737,0.435
8341,0,0.527,3.571,0.573
8342,0,0.766,1.949,0.342
8343,0,0.719,2.225,0.387
8344,0,0.652,2.823,0.46
8345,0,0.738,2.25,0.379
8346,0,0.562,3.366,0.519
8347,0,0.664,2.608,0.442
8348,0,0.648,2.731,0.445
8349,0,0.672,2.653,0.428
8350,0,0.625,2.762,0.46
8351,0,0.684,2.55,0.414
8352,0,0.703,2.436,0.385
8353,0,0.789,1.887,0.32
8354,0,0.691,2.587,0.428
8355,0,0.625,2.923,0.486
8356,0,0.742,1.951,0.348
8357,0,0.574,3.158,0.52
8358,0,0.602,2.99,0.495
8359,0,0.613,2.936,0.481
8360,0,0.5,3.693,0.604
8361,0,0.828,1.786,0.293
8362,0,0.66,2.69,0.435
8363,0,0.762,1.903,0.329
8364,0,0.484,3.53,0.612
8365,0,0.453,3.911,0.634
8366,0,0.578,3.194,0.517
8367,0,0.738,2.101,0.372
8368,0,0.75,2.21,0.371
8369,0,0.73,2.117,0.374
8370,0,0.605,2.87,0.484
8371,0,0.471,3.881,0.621
8372,0,0.652,2.504,0.41
8373,0,0.508,3.556,0.597
8374,0,0.734,2.201,0.363
8375,0,0.498,3.721,0.597
8376,0,0.52,3.515,0.6
8377,0,0.385,4.442,0.688
8378,0,0.578,3.146,0.508
8379,0,0.625,2.772,0.481
8380,0,0.59,3.07,0.503
8381,0,0.68,2.826,0.471
8382,0,0.711,2.317,0.395
8383,0,0.613,2.994,0.48
8384,0,0.656,2.476,0.454
8385,0,0.594,3.08,0.513
8386,0,0.512,3.525,0.575
8387,0,0.656,2.681,0.453
8388,0,0.648,2.777,0.454
8389,0,0.68,2.49,0.449
8390,0,0.477,3.605,0.604
8391,0,0.637,2.737,0.472
8392,0,0.562,3.212,0.528
8393,0,0.875,1.429,0.215
8394,0,0.633,2.856,0.457
8395,0,0.602,1.593,0.367
8396,0,0.574,3.237,0.539
8397,0,0.75,2.06,0.355
8398,0,0.562,3.3,0.56
8399,0,0.742,2.178,0.353
8400,0,0.746,2.221,0.359
8401,0,0.711,2.349,0.383
8402,0,0.586,3.124,0.486
8403,0,0.371,4.731,0.723
8404,0,0.57,3.23,0.531
8405,0,0.57,3.063,0.561
8406,0,0.703,2.566,0.415
8407,0,0.781,1.909,0.31
8408,0,0.641,2.877,0.462
8409,0,0.547,3.278,0.544
8410,0,0.703,2.44,0.415
8411,0,0.68,2.55,0.419
8412,0,0.566,3.372,0.545
8413,0,0.508,3.621,0.592
8414,0,0.641,2.614,0.448
8415,0,0.586,3.037,0.506
8416,0,0.498,3.602,0.6
8417,0,0.648,2.741,0.479
8418,0,0.684,2.486,0.403
8419,0,0.734,2.142,0.366
8420,0,0.539,3.352,0.556
8421,0,0.438,4.114,0.659
8422,0,0.656,2.457,0.432
8423,0,0.672,2.434,0.415
8424,0,0.508,3.53,0.583
8425,0,0.648,2.72,0.452
8426,0,0.369,4.619,0.715
8427,0,0.699,2.329,0.412
8428,0,0.773,2.0,0.33
8429,0,0.602,3.059,0.522
8430,0,0.758,1.899,0.355
8431,0,0.746,2.12,0.367
8432,0,0.555,3.33,0.554
8433,0,0.5,3.646,0.603
8434,0,0.758,1.991,0.348
8435,0,0.727,2.336,0.374
8436,0,0.625,2.983,0.464
8437,0,0.508,3.625,0.607
8438,0,0.957,1.43,0.129
8439,0,0.459,3.896,0.635
8440,0,0.598,3.073,0.508
8441,0,0.688,2.369,0.415
8442,0,0.711,2.377,0.395
8443,0,0.602,3.035,0.492
8444,0,0.508,3.704,0.589
8445,0,0.871,1.501,0.226
8446,0,0.781,1.937,0.355
8447,0,0.789,1.876,0.335
8448,0,0.562,3.307,0.542
8449,0,0.703,2.248,0.383
8450,0,0.727,2.52,0.412
8451,0,0.602,3.023,0.484
8452,0,0.484,3.861,0.618
8453,0,0.52,3.558,0.572
8454,0,0.512,3.666,0.567
8455,0,0.641,2.891,0.47
8456,0,0.637,2.656,0.457
8457,0,0.758,2.11,0.329
8458,0,0.746,2.048,0.329
8459,0,0.656,2.695,0.453
8460,0,0.482,3.915,0.617
8461,0,0.75,2.14,0.353
8462,0,0.711,2.244,0.384
8463,0,0.361,4.466,0.721
8464,0,0.75,1.858,0.476
8465,0,0.641,2.901,0.468
8466,0,0.586,3.058,0.523
8467,0,0.762,2.068,0.339
8468,0,0.523,3.582,0.577
8469,0,0.781,1.963,0.325
8470,0,0.633,2.711,0.472
8471,0,0.562,3.307,0.546
8472,0,0.641,2.74,0.471
8473,0,0.531,3.476,0.571
8474,0,0.594,3.025,0.53
8475,0,0.641,3.002,0.48
8476,0,0.652,2.671,0.464
8477,0,0.355,4.508,0.737
8478,0,0.361,4.435,0.676
8479,0,0.605,3.002,0.496
8480,0,0.441,3.943,0.656
8481,0,0.734,2.281,0.39
8482,0,0.758,2.044,0.367
8483,0,0.488,3.643,0.617
8484,0,0.652,2.684,0.458
8485,0,0.688,2.527,0.421
8486,0,0.609,2.978,0.495
8487,0,0.555,3.288,0.551
8488,0,0.594,3.033,0.496
8489,0,0.441,3.935,0.644
8490,0,0.711,2.222,0.392
8491,0,0.77,1.989,0.326
8492,0,0.582,3.187,0.515
8493,0,0.498,3.68,0.601
8494,0,0.75,2.08,0.325
8495,0,0.289,5.139,0.778
8496,0,0.664,2.551,0.43
8497,0,0.562,3.246,0.539
8498,0,0.785,1.936,0.326
8499,0,0.516,3.448,0.589
8500,0,0.766,1.824,0.338
8501,0,0.641,2.675,0.46
8502,0,0.602,3.13,0.525
8503,0,0.531,3.593,0.564
8504,0,0.73,2.321,0.373
8505,0,0.785,1.782,0.33
8506,0,0.727,2.352,0.376
8507,0,0.715,2.256,0.395
8508,0,0.664,2.783,0.434
8509,0,0.492,3.731,0.585
8510,0,0.684,2.629,0.423
8511,0,0.59,3.205,0.486
8512,0,0.543,3.468,0.575
8513,0,0.629,2.909,0.508
8514,0,0.816,1.996,0.317
8515,0,0.586,3.119,0.511
8516,0,0.797,1.834,0.317
8517,0,0.656,2.753,0.449
8518,0,0.637,2.838,0.452
8519,0,0.539,3.398,0.559
8520,0,0.59,2.863,0.516
8521,0,0.539,3.432,0.566
8522,0,0.641,2.691,0.449
8523,0,0.75,2.084,0.347
8524,0,0.695,2.605,0.438
8525,0,0.777,1.973,0.32
8526,0,0.52,3.464,0.583
8527,0,0.789,2.04,0.304
8528,0,0.523,3.585,0.571
8529,0,0.777,2.203,0.308
8530,0,0.645,2.787,0.458
8531,0,0.578,3.009,0.51
8532,0,0.855,1.561,0.247
8533,0,0.477,3.772,0.605
8534,0,0.727,2.302,0.397
8535,0,0.719,2.27,0.372
8536,0,0.734,2.347,0.364
8537,0,0.742,2.23,0.353
8538,0,0.59,3.145,0.502
8539,0,0.57,3.33,0.54
8540,0,0.482,3.863,0.608
8541,0,0.336,4.76,0.731
8542,0,0.609,2.902,0.458
8543,0,0.633,2.865,0.484
8544,0,0.82,1.819,0.329
8545,0,0.695,2.348,0.39
8546,0,0.734,2.223,0.375
8547,0,0.754,2.264,0.346
8548,0,0.562,3.156,0.526
8549,0,0.719,2.222,0.379
8550,0,0.68,2.483,0.451
8551,0,0.828,1.761,0.192
8552,0,0.586,3.223,0.552
8553,0,0.48,3.861,0.616
8554,0,0.625,2.705,0.456
8555,0,0.508,3.636,0.585
8556,0,0.645,2.413,0.375
8557,0,0.648,2.826,0.471
8558,0,0.824,1.667,0.281
8559,0,0.734,2.148,0.36
8560,0,0.66,2.744,0.452
8561,0,0.781,1.996,0.328
8562,0,0.703,2.593,0.399
8563,0,0.707,2.219,0.382
8564,0,0.578,3.027,0.501
8565,0,0.598,3.064,0.51
8566,0,0.547,3.3,0.534
8567,0,0.602,3.016,0.502
8568,0,0.559,3.244,0.524
8569,0,0.605,3.103,0.512
8570,0,0.719,2.387,0.375
8571,0,0.453,3.99,0.639
8572,0,0.762,2.14,0.345
8573,0,0.699,2.302,0.412
8574,0,0.465,3.885,0.638
8575,0,0.711,2.329,0.409
8576,0,0.75,2.124,0.36
8577,0,0.57,3.154,0.524
8578,0,0.543,3.371,0.549
8579,0,0.633,3.043,0.48
8580,0,0.641,2.844,0.464
8581,0,0.637,2.62,0.46
8582,0,0.66,2.595,0.451
8583,0,0.805,1.788,0.286
8584,0,0.508,3.516,0.571
8585,0,0.773,1.976,0.336
8586,0,0.641,2.792,0.45
8587,0,0.559,3.308,0.529
8588,0,0.691,2.581,0.41
8589,0,0.492,3.659,0.579
8590,0,0.727,2.302,0.371
8591,0,0.77,1.85,0.334
8592,0,0.652,2.671,0.458
8593,0,0.539,3.452,0.56
8594,0,0.641,2.837,0.456
8595,0,0.707,2.245,0.411
8596,0,0.75,2.135,0.364
8597,0,0.578,3.169,0.512
8598,0,0.523,3.56,0.589
8599,0,0.5,3.53,0.614
8600,0,0.633,3.04,0.479
8601,0,0.605,2.958,0.49
8602,0,0.75,2.004,0.346
8603,0,0.559,3.309,0.546
8604,0,0.75,2.255,0.327
8605,0,0.711,2.316,0.388
8606,0,0.625,2.656,0.451
8607,0,0.703,2.52,0.415
8608,0,0.508,3.696,0.596
8609,0,0.66,2.56,0.433
8610,0,0.559,3.285,0.554
8611,0,0.641,2.574,0.459
8612,0,0.742,2.148,0.341
8613,0,0.82,1.77,0.285
8614,0,0.668,2.459,0.438
8615,0,0.656,2.775,0.422
8616,0,0.715,2.453,0.368
8617,0,0.648,2.865,0.459
8618,0,0.465,3.829,0.631
8619,0,0.395,4.318,0.714
8620,0,0.625,2.86,0.482
8621,0,0.609,3.003,0.499
8622,0,0.633,2.789,0.443
8623,0,0.625,2.917,0.477
8624,0,0.828,1.747,0.254
8625,0,0.453,3.923,0.63
8626,0,0.77,2.437,0.323
8627,0,0.664,2.502,0.428
8628,0,0.68,2.514,0.421
8629,0,0.641,2.614,0.47
8630,0,0.656,2.494,0.45
8631,0,0.609,3.042,0.493
8632,0,0.727,2.271,0.383
8633,0,0.699,2.496,0.414
8634,0,0.617,2.968,0.512
8635,0,0.652,2.799,0.451
8636,0,0.598,2.772,0.462
8637,0,0.727,1.961,0.374
8638,0,0.699,2.329,0.4
8639,0,0.559,3.302,0.539
8640,0,0.695,2.326,0.411
8641,0,0.715,2.176,0.362
8642,0,0.719,2.101,0.37
8643,0,0.781,1.993,0.318
8644,0,0.703,2.32,0.397
8645,0,0.49,3.713,0.593
8646,0,0.891,1.452,0.149
8647,0,0.578,3.216,0.534
8648,0,0.531,3.256,0.564
8649,0,0.75,2.325,0.364
8650,0,0.773,2.129,0.334
8651,0,0.594,2.915,0.488
8652,0,0.578,3.127,0.509
8653,0,0.594,3.071,0.509
8654,0,0.66,2.554,0.449
8655,0,0.688,2.468,0.412
8656,0,0.68,2.459,0.409
8657,0,0.773,1.949,0.349
8658,0,0.684,2.615,0.406
8659,0,0.578,3.17,0.506
8660,0,0.664,2.627,0.441
8661,0,0.535,3.448,0.544
8662,0,0.547,3.399,0.534
8663,0,0.625,2.836,0.469
8664,0,0.68,2.286,0.444
8665,0,0.703,2.563,0.417
8666,0,0.48,3.796,0.617
8667,0,0.652,2.552,0.428
8668,0,0.719,2.165,0.372
8669,0,0.703,2.196,0.391
8670,0,0.648,2.701,0.451
8671,0,0.527,3.534,0.566
8672,0,0.463,3.804,0.625
8673,0,0.691,2.536,0.434
8674,0,0.641,2.788,0.441
8675,0,0.738,2.251,0.366
8676,0,0.523,3.43,0.571
8677,0,0.586,3.198,0.542
8678,0,0.652,2.692,0.454
8679,0,0.543,3.336,0.552
8680,0,0.578,3.142,0.499
8681,0,0.617,2.842,0.452
8682,0,0.617,2.937,0.482
8683,0,0.66,2.653,0.428
8684,0,0.41,4.283,0.68
8685,0,0.609,2.952,0.501
8686,0,0.508,3.582,0.589
8687,0,0.445,2.935,0.642
8688,0,0.68,2.544,0.412
8689,0,0.688,2.368,0.424
8690,0,0.566,3.299,0.548
8691,0,0.512,3.51,0.595
8692,0,0.656,2.836,0.458
8693,0,0.703,2.269,0.425
8694,0,0.656,2.698,0.462
8695,0,0.668,2.541,0.404
8696,0,0.766,2.141,0.363
8697,0,0.535,3.501,0.558
8698,0,0.656,2.757,0.432
8699,0,0.539,3.345,0.557
8700,0,0.547,3.444,0.551
8701,0,0.602,3.071,0.509
8702,0,0.723,2.385,0.378
8703,0,0.707,2.434,0.398
8704,0,0.766,1.991,0.336
8705,0,0.734,2.193,0.378
8706,0,0.609,2.977,0.513
8707,0,0.688,2.601,0.407
8708,0,0.434,4.154,0.651
8709,0,0.672,2.671,0.448
8710,0,0.434,4.042,0.637
8711,0,0.66,2.72,0.434
8712,0,0.723,2.426,0.395
8713,0,0.531,3.346,0.587
8714,0,0.727,2.295,0.393
8715,0,0.684,2.545,0.406
8716,0,0.738,2.123,0.379
8717,0,0.57,3.166,0.52
8718,0,0.633,2.867,0.457
8719,0,0.691,2.474,0.407
8720,0,0.664,2.587,0.432
8721,0,0.742,2.341,0.407
8722,0,0.547,3.417,0.555
8723,0,0.703,2.433,0.416
8724,0,0.543,3.396,0.536
8725,0,0.703,2.388,0.41
8726,0,0.527,3.471,0.586
8727,0,0.562,3.283,0.53
8728,0,0.656,2.715,0.457
8729,0,0.52,3.642,0.56
8730,0,0.463,3.946,0.627
8731,0,0.656,2.694,0.436
8732,0,0.586,3.159,0.535
8733,0,0.637,2.79,0.453
8734,0,0.797,1.865,0.321
8735,0,0.656,2.657,0.443
8736,0,0.566,3.158,0.515
8737,0,0.719,2.272,0.377
8738,0,0.404,4.491,0.686
8739,0,0.5,3.745,0.603
8740,0,0.742,1.867,0.343
8741,0,0.766,1.942,0.35
8742,0,0.734,2.24,0.382
8743,0,0.734,2.338,0.37
8744,0,0.891,1.628,0.226
8745,0,0.82,1.843,0.289
8746,0,0.664,2.579,0.45
8747,0,0.531,3.377,0.538
8748,0,0.715,2.303,0.402
8749,0,0.598,3.066,0.504
8750,0,0.574,3.126,0.512
8751,0,0.574,3.143,0.529
8752,0,0.684,2.478,0.427
8753,0,0.641,2.828,0.468
8754,0,0.471,3.827,0.604
8755,0,0.582,3.2,0.508
8756,0,0.742,2.183,0.358
8757,0,0.637,2.837,0.468
8758,0,0.652,2.779,0.453
8759,0,0.578,3.286,0.522
8760,0,0.338,4.557,0.729
8761,0,0.695,2.5,0.404
8762,0,0.797,1.726,0.274
8763,0,0.703,2.501,0.404
8764,0,0.641,2.771,0.453
8765,0,0.594,2.981,0.481
8766,0,0.578,3.313,0.536
8767,0,0.594,3.074,0.52
8768,0,0.465,3.924,0.619
8769,0,0.645,2.743,0.455
8770,0,0.664,2.634,0.439
8771,0,0.625,2.982,0.491
8772,0,0.711,2.398,0.397
8773,0,0.656,2.715,0.454
8774,0,0.551,3.014,0.524
8775,0,0.609,2.979,0.484
8776,0,0.613,2.932,0.507
8777,0,0.52,3.651,0.586
8778,0,0.746,2.126,0.386
8779,0,0.762,2.039,0.338
8780,0,0.723,2.263,0.393
8781,0,0.664,2.683,0.423
8782,0,0.613,3.135,0.509
8783,0,0.699,2.609,0.425
8784,0,0.441,3.99,0.648
8785,0,0.699,2.509,0.408
8786,0,0.516,3.726,0.569
8787,0,0.672,2.571,0.449
8788,0,0.75,2.05,0.355
8789,0,0.562,3.342,0.558
8790,0,0.773,2.043,0.329
8791,0,0.695,2.653,0.435
8792,0,0.645,2.784,0.469
8793,0,0.719,2.2,0.356
8794,0,0.609,2.872,0.495
8795,0,0.648,2.636,0.467
8796,0,0.578,3.36,0.515
8797,0,0.523,3.529,0.575
8798,0,0.688,2.47,0.434
8799,0,0.719,2.238,0.392
8800,0,0.609,2.939,0.478
8801,0,0.695,2.391,0.396
8802,0,0.605,3.004,0.506
8803,0,0.734,2.314,0.364
8804,0,0.773,1.664,0.297
8805,0,0.781,2.074,0.341
8806,0,0.738,2.274,0.386
8807,0,0.59,3.098,0.505
8808,0,0.672,2.438,0.414
8809,0,0.451,4.027,0.651
8810,0,0.547,3.281,0.543
8811,0,0.443,4.032,0.641
8812,0,0.59,3.145,0.515
8813,0,0.539,3.487,0.557
8814,0,0.594,3.108,0.484
8815,0,0.727,2.346,0.367
8816,0,0.652,2.819,0.435
8817,0,0.699,2.553,0.413
8818,0,0.672,2.637,0.445
8819,0,0.609,2.974,0.5
8820,0,0.625,2.527,0.437
8821,0,0.645,2.812,0.458
8822,0,0.488,3.657,0.627
8823,0,0.5,3.832,0.586
8824,0,0.66,2.637,0.432
8825,0,0.664,2.595,0.425
8826,0,0.742,2.187,0.347
8827,0,0.574,3.088,0.512
8828,0,0.645,2.912,0.491
8829,0,0.742,2.314,0.371
8830,0,0.547,3.386,0.562
8831,0,0.66,2.793,0.457
8832,0,0.758,2.063,0.339
8833,0,0.672,2.426,0.426
8834,0,0.566,3.402,0.552
8835,0,0.406,4.633,0.675
8836,0,0.668,2.521,0.447
8837,0,0.656,2.739,0.453
8838,0,0.773,1.957,0.296
8839,0,0.652,2.689,0.437
8840,0,0.512,3.592,0.587
8841,0,0.656,2.758,0.468
8842,0,0.66,2.472,0.416
8843,0,0.668,2.621,0.435
8844,0,0.602,3.093,0.499
8845,0,0.684,2.589,0.392
8846,0,0.777,2.038,0.332
8847,0,0.594,3.022,0.487
8848,0,0.727,2.397,0.387
8849,0,0.742,1.977,0.344
8850,0,0.68,2.498,0.443
8851,0,0.664,2.684,0.447
8852,0,0.695,2.444,0.432
8853,0,0.555,3.448,0.539
8854,0,0.668,2.63,0.427
8855,0,0.461,3.921,0.621
8856,0,0.523,3.451,0.562
8857,0,0.5,3.695,0.596
8858,0,0.578,3.1,0.512
8859,0,0.672,2.519,0.424
8860,0,0.531,3.429,0.555
8861,0,0.398,4.329,0.704
8862,0,0.68,2.46,0.438
8863,0,0.781,2.015,0.331
8864,0,0.486,3.825,0.606
8865,0,0.816,1.781,0.258
8866,0,0.809,1.462,0.234
8867,0,0.609,3.223,0.533
8868,0,0.535,3.557,0.56
8869,0,0.473,3.959,0.625
8870,0,0.715,2.292,0.397
8871,0,0.527,3.506,0.575
8872,0,0.559,3.27,0.547
8873,0,0.734,2.284,0.404
8874,0,0.578,3.297,0.52
8875,0,0.555,3.222,0.544
8876,0,0.68,2.481,0.396
8877,0,0.613,2.924,0.485
8878,0,0.633,2.781,0.46
8879,0,0.805,1.699,0.282
8880,0,0.746,2.13,0.349
8881,0,0.578,3.406,0.522
8882,0,0.551,3.252,0.54
8883,0,0.516,3.656,0.572
8884,0,0.484,3.769,0.608
8885,0,0.68,2.448,0.414
8886,0,0.719,2.234,0.48
8887,0,0.391,4.146,0.684
8888,0,0.498,3.666,0.595
8889,0,0.516,3.791,0.573
8890,0,0.516,3.588,0.57
8891,0,0.75,2.144,0.374
8892,0,0.586,3.063,0.518
8893,0,0.617,2.791,0.491
8894,0,0.719,2.175,0.366
8895,0,0.664,2.595,0.453
8896,0,0.547,3.422,0.551
8897,0,0.734,2.326,0.365
8898,0,0.734,2.217,0.368
8899,0,0.688,2.552,0.428
8900,0,0.551,3.432,0.562
8901,0,0.727,2.134,0.368
8902,0,0.773,1.997,0.313
8903,0,0.424,4.012,0.642
8904,0,0.633,2.731,0.473
8905,0,0.758,2.143,0.357
8906,0,0.711,2.362,0.388
8907,0,0.598,2.912,0.496
8908,0,0.488,3.701,0.609
8909,0,0.746,2.245,0.367
8910,0,0.477,3.995,0.619
8911,0,0.617,2.908,0.474
8912,0,0.688,2.574,0.433
8913,0,0.828,1.642,0.271
8914,0,0.781,1.868,0.319
8915,0,0.734,2.071,0.36
8916,0,0.586,3.195,0.505
8917,0,0.555,3.193,0.546
8918,0,0.766,2.213,0.36
8919,0,0.746,2.134,0.344
8920,0,0.719,2.411,0.379
8921,0,0.629,2.773,0.471
8922,0,0.734,2.12,0.371
8923,0,0.555,3.364,0.545
8924,0,0.695,2.554,0.423
8925,0,0.641,2.763,0.452
8926,0,0.598,2.967,0.494
8927,0,0.609,3.034,0.496
8928,0,0.582,3.06,0.513
8929,0,0.434,4.071,0.658
8930,0,0.637,2.966,0.469
8931,0,0.434,4.173,0.648
8932,0,0.805,1.814,0.317
8933,0,0.641,2.672,0.461
8934,0,0.805,1.88,0.321
8935,0,0.523,3.446,0.588
8936,0,0.66,2.619,0.428
8937,0,0.617,3.152,0.492
8938,0,0.602,3.065,0.485
8939,0,0.531,3.419,0.555
8940,0,0.547,3.325,0.532
8941,0,0.648,2.667,0.443
8942,0,0.637,2.842,0.473
8943,0,0.594,2.852,0.511
8944,0,0.578,3.191,0.534
8945,0,0.637,2.757,0.464
8946,0,0.672,2.481,0.423
8947,0,0.703,2.401,0.391
8948,0,0.602,2.977,0.48
8949,0,0.625,2.823,0.479
8950,0,0.711,2.291,0.372
8951,0,0.785,1.804,0.314
8952,0,0.457,3.856,0.632
8953,0,0.812,1.992,0.315
8954,0,0.664,2.724,0.453
8955,0,0.469,3.751,0.616
8956,0,1.227,1.193,0.057
8957,0,0.719,2.272,0.365
8958,0,0.727,2.267,0.378
8959,0,0.758,3.072,0.482
8960,0,0.625,2.755,0.488
8961,0,0.723,2.108,0.378
8962,0,0.742,2.132,0.353
8963,0,0.695,2.425,0.407
8964,0,0.688,2.547,0.411
8965,0,0.551,3.431,0.549
8966,0,0.734,2.227,0.382
8967,0,0.492,3.771,0.602
8968,0,0.566,3.169,0.548
8969,0,0.602,3.083,0.506
8970,0,0.461,4.012,0.635
8971,0,0.68,2.575,0.436
8972,0,0.691,2.401,0.408
8973,0,0.746,1.973,0.338
8974,0,0.621,2.874,0.456
8975,0,0.699,2.293,0.391
8976,0,0.66,2.734,0.447
8977,0,0.602,3.123,0.507
8978,0,0.473,3.823,0.634
