spread_by_ordinal_ms,spread_end_by_ordinal_ms,gs_mismatch
2408.316000000923,2408.4790000051726,False
5.621999996947125,5.658000009134412,False
2435.4249999887543,2435.5369999975665,False
58.82700000074692,58.81200000294484,False
2145.6400000024587,2145.778000005521,False
2.8049999964423478,2.798000001348555,False
2224.731000009342,2224.8379999946337,False
2.5929999974323437,2.6110000035259873,False
2725.7810000010068,2725.9309999935795,False
44.93600000569131,44.68999999517109,False
2187.9879999905825,2188.1159999902593,False
9.084999997867271,9.120999995502643,False
2000.413000001572,2000.5499999970198,False
16.717999998945743,16.69699999911245,False
2497.9590000002645,2498.082999998587,False
14.067000010982156,14.079999993555248,False
1874.4390000065323,1874.5460000063758,False
1.3259999977890402,1.396000006934628,False
1272.3869999899762,1272.5659999996424,False
3.716000006534159,3.7280000105965883,False
2431.635000000824,2431.760999999824,False
53.54399999487214,53.53599999216385,False
1738.4350000065751,1738.5779999895021,False
16.845999998622574,16.855000008945353,False
2004.386999993585,2004.4769999949494,False
6.524999989778735,6.510000006528571,False
1974.0030000102706,1974.1360000043642,False
17.380999997840263,17.378000004100613,False
2388.6939999938477,2388.8179999921704,False
3.0229999974835664,3.0120000010356307,False
1295.8010000002105,1295.9070000069914,False
8.090000002994202,8.046999995713122,False
1591.0629999998491,1591.1720000003697,False
20.605000012437813,20.617999995010905,False
1880.6619999959366,1880.7879999949364,False
11.876000004122034,11.884999999892898,False
1944.9440000025788,1945.0369999976829,False
1.2540000025182962,1.22900000133086,False
2085.2630000008503,2085.370000000694,False
45.257999998284504,45.26400000031572,False
2255.401999995229,2255.5149999971036,False
23.511000006692484,23.559000008390285,False
1963.2149999961257,1963.27900000324,False
4.623000000719912,4.629000002751127,False
2315.977999998722,2316.1179999879096,False
52.49099999491591,52.46600000828039,False
1788.881999993464,1788.9960000029532,False
7.255000004079193,7.2459999937564135,False
1551.1629999964498,1551.249000011012,False
4.646000001230277,4.635000004782341,False
1608.2549999991897,1608.408000000054,False
31.525999991572462,31.50399999867659,False
1976.6689999960363,1976.7739999952028,False
50.57799999485724,50.633999999263324,False
2181.4440000016475,2181.5910000004806,False
1.9730000058189034,1.9690000044647604,False
2927.0200000028126,2927.1610000141663,False
4.1640000126790255,4.176000002189539,False
1500.6679999933112,1500.7670000049984,False
8.93700000597164,8.952000003773719,False
2206.8990000116173,2206.9659999979194,False
62.42400000337511,62.43400000676047,False
2000.2869999880204,2000.4409999964992,False
76.11500000348315,76.13699999637902,False
1758.2949999923585,1758.426000000327,False
16.482999999425374,16.606999997748062,False
2018.8099999941187,2018.9029999892227,False
11.55799999833107,11.576999997487292,False
1832.4350000038976,1832.5699999986682,False
38.07700000470504,38.06399999302812,False
2211.32599998964,2211.439999999129,False
24.699999994481914,24.73999999347143,False
1309.3039999948815,1309.4419999979436,False
8.677999998326413,8.702000006451271,False
2324.53600000008,2324.680999998236,False
42.38199999963399,42.4289999937173,False
1773.256999993464,1773.3819999994012,False
1.0389999952167273,1.021999996737577,False
2082.1989999967627,2082.311000005575,False
36.970999994082376,36.97600000305101,False
2670.321999990847,2670.4899999895133,False
45.14099999505561,45.14299999573268,False
1583.0640000058338,1583.176000000094,False
2.087000000756234,2.0929999882355332,False
2392.3050000012154,2392.3780000041006,False
4.178000002866611,4.179999988991767,False
1773.4490000002552,1773.549000005005,False
66.18999999773223,66.13900000229478,False
1971.374000000651,1971.5020000003278,False
4.578000007313676,4.5879999961471185,False
2226.2139999947976,2226.334000006318,False
18.297999995411374,18.31800000218209,False
2149.3289999925764,2149.4320000056177,False
92.2149999969406,92.21400000387803,False
1778.5060000023805,1778.6219999979949,False
40.638000005856156,40.6760000041686,False
1798.3239999884972,1798.412999996799,False
1.4819999923929572,1.4549999905284494,False
2423.785000006319,2423.9090000046417,False
67.12799999513663,67.15700001223013,False
1864.1019999922719,1864.2149999941466,False
9.500999993178993,9.50300000840798,False
1964.3740000028629,1964.5049999962794,False
11.727999997674488,11.733999999705702,False
2249.91100000625,2249.993000004906,False
53.09299999498762,53.09299999498762,False
2439.2570000054548,2439.3489999929443,False
6.39900000533089,6.437999996705912,False
1766.392999998061,1766.5070000075502,False
7.80799999483861,7.786999995005317,False
2453.58300000953,2453.6860000080196,False
26.461000001290813,26.46199999435339,False
2376.9219999958295,2376.983999987715,False
7.219999999506399,7.212999989860691,False
1518.54099999764,1518.6640000029001,False
6.905000002007,6.904000008944422,False
2119.7419999953127,2119.8440000007395,False
5.930999992415309,5.917000002227724,False
1752.2840000019642,1752.3780000046827,False
5.676999993738718,5.683999988832511,False
1845.870000004652,1845.9730000031414,False
29.865000004065223,29.905000003054738,False
1552.1710000029998,1552.3079999984475,False
45.891999994637445,45.9160000027623,False
1720.3219999937573,1720.4409999976633,False
12.145000000600703,12.163999999756925,False
1645.3630000032717,1645.4629999934696,False
6.186999991768971,6.190999993123114,False
1915.9210000070743,1916.0310000006575,False
108.75400000077207,108.78200001025107,False
1558.229999995092,1558.3350000088103,False
52.61199999949895,52.62800000491552,False
1680.716000002576,1680.859000000055,False
5.887999999686144,5.871000001206994,False
2120.954999991227,2121.079999997164,False
63.30999999772757,63.30100000195671,False
2065.679999999702,2065.820999996504,False
1.161000007414259,1.1860000086016953,False
1413.860000000568,1413.94900000887,False
5.5130000109784305,5.512999996426515,False
2447.060999998939,2447.1840000041993,False
527.3880000022473,527.4550000031013,False
1770.15900000697,1770.2730000019073,False
0.6619999912800267,0.6690000009257346,False
1933.3909999986645,1933.5339999961434,False
6.4719999936642125,6.489000006695278,False
2274.080999995931,2274.2070000094827,False
38.15999999642372,38.15899998880923,False
1843.2940000056988,1843.3900000090944,False
7.254000011016615,7.243999993079342,False
1889.8100000078557,1889.9160000000848,False
32.19600000011269,32.20099999452941,False
2230.7009999931324,2230.827000006684,False
86.33299999928568,86.35300000605639,False
1993.0210000020452,1993.172999995295,False
4.453000001376495,4.445999991730787,False
2040.4420000122627,2040.5630000022938,False
0.9560000034980476,0.9140000038314611,False
2060.563999999431,2060.5190000060247,False
68.7399999878835,68.74000000243541,False
1650.5979999928968,1650.7049999927403,False
5.472999997437,5.485000001499429,False
2025.617000006605,2025.7200000050943,False
3.998999993200414,3.9970000070752576,False
2341.543000002275,2341.6400000132853,False
158.00500000477768,158.0169999942882,False
1855.7129999971949,1855.8500000071945,False
6.601000000955537,6.584999995538965,False
1950.4919999890262,1950.6000000110362,False
33.605000004172325,33.60400001110975,False
2840.2619999978924,2840.565999998944,False
37.68599999602884,37.691999998060055,False
2122.3639999952866,2122.480000005453,False
8.319999993545935,8.319000000483356,False
1811.3409999932628,1811.409999994794,False
28.06100000452716,28.04699999978766,False
1555.091000001994,1555.2630000020145,False
27.552999992622063,27.61399999144487,False
2110.488999998779,2110.602000000654,False
55.26999999710824,55.29299999761861,False
2213.263999990886,2213.371999998344,False
18.011000007390976,18.135000005713664,False
1886.8000000074971,1886.926000006497,False
100.74799999711104,100.75999998662155,False
2083.6080000008224,2083.7199999950826,False
13.953999994555488,13.953999994555488,False
1909.5299999898998,1909.6750000026077,False
6.1989999958314,6.229000005987473,False
2501.615999994101,2501.70700000308,False
36.94799999357201,36.349000001791865,False
1836.622000002535,1836.1000000004424,False
14.199999990523793,14.228000000002794,False
2201.587000003201,2201.690999994753,False
13.211999990744516,13.592000002972782,False
2536.8429999944055,2536.9749999954365,False
39.32799999893177,39.114999992307276,False
2185.64399999741,2185.77800001367,False
1.7609999922569841,1.8569999956525862,False
1699.9270000087563,1700.0269999989541,False
40.41000000142958,40.44100000464823,False
1773.9899999869522,1774.1019999957643,False
45.02099999808706,45.059999989462085,False
1910.5100000015227,1910.6599999940954,False
5.7820000074571,5.780000006780028,False
1305.928000001586,1306.0310000000754,False
5.023999998229556,5.040000003646128,False
1782.054999988759,1782.1850000036648,False
76.85499999206513,76.85199999832548,False
1960.8659999939846,1960.9889999992447,False
5.144999988260679,5.126000003656372,False
