0,1,2,3
0.0,207.4739999952726,316.57199999608565,256.5539999923203
5.894000001717359,0.21099999139551073,0.155999994603917,0.0
0.0,440.1729999954114,999.7409999923548,879.1090000013355
39.86900000018068,85.73599999363068,0.0,28.115999986766838
0.0,614.3379999994067,986.7920000106096,1436.9399999995949
55.55099999764934,5.959999994956888,0.0,1.464999993913807
0.0,903.2839999999851,1680.214000007254,1293.3849999972153
2.1529999939957634,11.704999997164123,0.0,188.1779999966966
0.0,248.43999999575317,1556.851999994251,1351.3749999983702
0.0,5.204000000958331,18.144000001484528,386.18999999016523
0.0,51.25999999290798,1885.8069999987492,1083.3980000024894
0.0,6.557999993674457,408.4959999890998,393.4659999940777
0.0,61.82299999636598,1502.97899999714,729.261000000406
0.0,11.318999997456558,567.7129999967292,492.1849999955157
0.0,3.708000003825873,1753.2939999946393,885.1370000047609
0.0,31.073999998625368,286.0369999980321,278.19100000488106
0.0,6.110000002081506,1366.4569999964442,822.398999996949
0.0,4.8030000034486875,1283.6999999999534,1211.9740000052843
0.0,43.2509999955073,690.0160000077449,711.1819999990985
0.0,12.969000003067777,1406.6559999919264,1523.390999995172
0.7730000070296228,0.0,570.6130000035046,393.48400000017136
3.6180000024614856,0.0,1242.658000002848,1506.387999994331
0.0,7.757999992463738,101.28099999565165,297.36299999058247
0.0,0.42799999937415123,1517.5830000080168,2165.173000001232
0.0,20.67900000838563,21.957000004476868,69.45700000505894
0.0,5.160000000614673,1446.6800000082003,2109.494000003906
1.9489999976940453,10.862999988603406,0.0,369.7989999927813
0.0,48.02799999015406,1809.6089999889955,1840.7729999889852
1.8060000002151355,8.975999997346662,0.0,70.3629999916302
0.0,6.16200000513345,2274.8200000060024,2737.2920000052545
0.0,137.62100000167266,1.8790000031003729,7.639999996172264
0.0,11.704000004101545,1613.6680000054184,2540.9570000047097
1.4780000055907294,10.557000001426786,0.0,0.23499999952036887
0.0,18.909000005805865,1185.868999993545,2072.604999993928
0.23700000019744039,11.327999993227422,0.037999998312443495,0.0
0.0,0.8299999899463728,1586.6169999935664,2575.152999997954
37.074000007123686,39.373000006889924,0.0,11.414000007789582
0.0,10.939999992842786,661.4289999997709,1455.0650000019232
3.991999998106621,13.491000005160458,0.6240000075194985,0.0
0.0,0.5600000004051253,1463.501999998698,2277.42300000682
0.698000003467314,0.0,0.5970000056549907,0.5930000043008476
2.9749999957857653,0.0,1636.7739999986952,2537.4919999885606
16.421000007539988,93.81000000576023,0.0,19.253000005846843
0.0,7.666000004974194,571.5330000093672,1672.2890000091866
1.5620000049239025,9.076000002096407,0.0,1.3219999964348972
0.0,101.34799999650568,1455.1269999938086,2766.778000004706
0.13800000306218863,17.441000003600493,0.0,0.13800000306218863
0.0,6.4870000060182065,716.6760000109207,1861.4200000010896
42.87099999783095,19.564999995054677,37.000999989686534,0.0
0.0,4.537000000709668,949.8670000029961,1937.0049999997718
52.056999993510544,6.563999995705672,1.336999994236976,0.0
13.225000002421439,0.0,917.2580000013113,1937.8279999946244
1.3199999957578257,14.308999991044402,0.0,1.0689999908208847
0.0,4.543000002740882,786.7939999996452,1468.9010000001872
28.403000003891066,34.486000004108064,0.0,15.536000006250106
0.0,0.14200000441633165,1571.964000002481,2173.7859999993816
5.873000001884066,7.170000011683442,0.0,1.0960000072373077
