global_step,epoch,epoch_frac,train/loss,train/accept_len,train/accept_rate
17713,0,0.612737,0.138,5.023,0.723
17714,0,0.612772,0.167,4.253,0.656
17715,0,0.612806,0.108,5.43,0.781
17716,0,0.612841,0.187,3.932,0.595
17717,0,0.612875,0.139,4.895,0.722
17718,0,0.612910,0.164,4.4,0.665
17719,0,0.612945,0.171,4.159,0.645
17720,0,0.612979,0.142,4.737,0.71
17721,0,0.613014,0.216,3.411,0.536
17722,0,0.613048,0.195,3.88,0.59
17723,0,0.613083,0.181,4.156,0.62
17724,0,0.613117,0.141,4.848,0.716
17725,0,0.613152,0.142,4.89,0.704
17726,0,0.613187,0.144,4.789,0.7
17727,0,0.613221,0.169,4.33,0.655
17728,0,0.613256,0.178,4.049,0.641
17729,0,0.613290,0.198,3.83,0.59
17730,0,0.613325,0.188,4.08,0.609
17731,0,0.613360,0.171,4.209,0.648
17732,0,0.613394,0.15,4.634,0.683
17733,0,0.613429,0.178,4.138,0.629
17734,0,0.613463,0.187,3.972,0.618
17735,0,0.613498,0.15,4.582,0.694
17736,0,0.613533,0.159,4.502,0.673
17737,0,0.613567,0.181,4.003,0.625
17738,0,0.613602,0.138,4.818,0.72
17739,0,0.613636,0.173,4.22,0.64
17740,0,0.613671,0.173,4.256,0.646
17741,0,0.613706,0.181,3.98,0.615
17742,0,0.613740,0.155,4.593,0.684
17743,0,0.613775,0.156,4.449,0.68
17744,0,0.613809,0.144,4.817,0.7
17745,0,0.613844,0.174,4.189,0.637
17746,0,0.613879,0.183,4.036,0.622
17747,0,0.613913,0.166,4.277,0.649
17748,0,0.613948,0.167,4.249,0.654
17749,0,0.613982,0.141,4.933,0.707
17750,0,0.614017,0.272,3.288,0.551
17751,0,0.614051,0.188,4.053,0.61
17752,0,0.614086,0.16,4.45,0.663
17753,0,0.614121,0.133,5.012,0.72
17754,0,0.614155,0.158,4.504,0.671
17755,0,0.614190,0.176,4.178,0.635
17756,0,0.614224,0.167,4.305,0.656
17757,0,0.614259,0.161,4.389,0.669
17758,0,0.614294,0.164,4.453,0.663
17759,0,0.614328,0.166,4.402,0.648
17760,0,0.614363,0.17,4.344,0.648
17761,0,0.614397,0.142,4.859,0.711
17762,0,0.614432,0.177,4.137,0.621
17763,0,0.614467,0.119,5.246,0.757
17764,0,0.614501,0.159,4.505,0.67
17765,0,0.614536,0.189,3.931,0.604
17766,0,0.614570,0.13,5.017,0.737
17767,0,0.614605,0.176,4.231,0.644
17768,0,0.614640,0.146,4.738,0.698
17769,0,0.614674,0.156,4.525,0.67
17770,0,0.614709,0.148,4.695,0.693
17771,0,0.614743,0.167,4.253,0.667
17772,0,0.614778,0.174,4.137,0.635
17773,0,0.614813,0.191,3.906,0.603
17774,0,0.614847,0.169,4.296,0.654
17775,0,0.614882,0.119,5.358,0.766
17776,0,0.614916,0.166,4.329,0.653
17777,0,0.614951,0.19,3.912,0.599
17778,0,0.614985,0.131,5.009,0.74
17779,0,0.615020,0.148,4.759,0.697
17780,0,0.615055,0.176,4.172,0.638
17781,0,0.615089,0.107,5.621,0.8
17782,0,0.615124,0.17,4.322,0.659
17783,0,0.615158,0.154,4.659,0.673
17784,0,0.615193,0.163,4.491,0.665
17785,0,0.615228,0.177,4.248,0.637
17786,0,0.615262,0.124,5.138,0.73
17787,0,0.615297,0.186,4.008,0.61
17788,0,0.615331,0.176,4.202,0.631
17789,0,0.615366,0.135,4.997,0.725
17790,0,0.615401,0.173,4.231,0.63
17791,0,0.615435,0.147,4.714,0.704
17792,0,0.615470,0.143,4.841,0.712
17793,0,0.615504,0.155,4.617,0.686
17794,0,0.615539,0.17,4.423,0.657
17795,0,0.615574,0.2,3.658,0.572
17796,0,0.615608,0.176,4.137,0.636
17797,0,0.615643,0.193,3.898,0.59
17798,0,0.615677,0.154,4.667,0.679
17799,0,0.615712,0.191,3.812,0.598
17800,0,0.615747,0.174,4.183,0.642
17801,0,0.615781,0.145,4.794,0.704
17802,0,0.615816,0.177,4.162,0.635
17803,0,0.615850,0.161,4.407,0.664
17804,0,0.615885,0.15,4.723,0.692
17805,0,0.615919,0.142,4.861,0.715
17806,0,0.615954,0.167,4.319,0.66
17807,0,0.615989,0.164,4.386,0.655
17808,0,0.616023,0.164,4.427,0.657
17809,0,0.616058,0.164,4.38,0.656
17810,0,0.616092,0.14,4.8,0.716
17811,0,0.616127,0.155,4.585,0.683
17812,0,0.616162,0.192,3.911,0.597
17813,0,0.616196,0.167,4.331,0.658
17814,0,0.616231,0.193,3.689,0.591
17815,0,0.616265,0.157,4.459,0.674
17816,0,0.616300,0.144,4.702,0.698
17817,0,0.616335,0.134,4.977,0.726
17818,0,0.616369,0.169,4.307,0.658
17819,0,0.616404,0.148,4.664,0.692
17820,0,0.616438,0.142,4.806,0.707
17821,0,0.616473,0.164,4.392,0.663
17822,0,0.616508,0.162,4.477,0.672
17823,0,0.616542,0.137,4.904,0.728
17824,0,0.616577,0.184,4.029,0.611
17825,0,0.616611,0.17,4.276,0.652
17826,0,0.616646,0.172,4.351,0.639
17827,0,0.616681,0.149,4.665,0.693
17828,0,0.616715,0.141,4.827,0.71
17829,0,0.616750,0.166,4.332,0.659
17830,0,0.616784,0.125,5.138,0.754
17831,0,0.616819,0.183,4.034,0.616
17832,0,0.616853,0.153,4.584,0.679
17833,0,0.616888,0.172,4.314,0.641
17834,0,0.616923,0.168,4.32,0.652
17835,0,0.616957,0.171,4.192,0.646
17836,0,0.616992,0.18,4.1,0.619
17837,0,0.617026,0.141,4.911,0.709
17838,0,0.617061,0.164,4.44,0.664
17839,0,0.617096,0.123,5.164,0.749
17840,0,0.617130,0.184,4.096,0.623
17841,0,0.617165,0.203,3.702,0.578
17842,0,0.617199,0.152,4.625,0.68
17843,0,0.617234,0.166,4.251,0.654
17844,0,0.617269,0.161,4.453,0.662
17845,0,0.617303,0.162,4.414,0.666
17846,0,0.617338,0.186,3.962,0.616
17847,0,0.617372,0.184,3.968,0.615
17848,0,0.617407,0.173,4.236,0.644
17849,0,0.617442,0.18,4.077,0.625
17850,0,0.617476,0.184,3.991,0.619
17851,0,0.617511,0.12,5.315,0.759
17852,0,0.617545,0.191,3.842,0.599
17853,0,0.617580,0.195,3.842,0.586
17854,0,0.617615,0.156,4.548,0.671
17855,0,0.617649,0.141,4.727,0.705
17856,0,0.617684,0.18,4.028,0.623
17857,0,0.617718,0.163,4.299,0.627
17858,0,0.617753,0.169,4.298,0.644
17859,0,0.617787,0.159,4.506,0.67
17860,0,0.617822,0.159,4.495,0.668
17861,0,0.617857,0.166,4.282,0.655
17862,0,0.617891,0.181,4.1,0.619
17863,0,0.617926,0.157,4.54,0.673
17864,0,0.617960,0.159,4.478,0.667
17865,0,0.617995,0.119,5.342,0.757
17866,0,0.618030,0.12,5.23,0.763
17867,0,0.618064,0.121,5.405,0.754
17868,0,0.618099,0.167,4.368,0.658
17869,0,0.618133,0.184,4.031,0.615
17870,0,0.618168,0.191,3.826,0.6
17871,0,0.618203,0.123,5.171,0.751
17872,0,0.618237,0.175,4.171,0.646
17873,0,0.618272,0.152,4.605,0.691
17874,0,0.618306,0.169,4.317,0.646
17875,0,0.618341,0.153,4.558,0.684
17876,0,0.618376,0.163,4.369,0.656
17877,0,0.618410,0.169,4.292,0.66
17878,0,0.618445,0.149,4.684,0.685
17879,0,0.618479,0.182,4.117,0.623
17880,0,0.618514,0.211,3.565,0.552
17881,0,0.618548,0.195,3.749,0.587
17882,0,0.618583,0.186,4.081,0.62
17883,0,0.618618,0.177,4.073,0.633
17884,0,0.618652,0.184,3.995,0.616
17885,0,0.618687,0.152,4.601,0.686
17886,0,0.618721,0.163,4.465,0.661
17887,0,0.618756,0.147,4.666,0.695
17888,0,0.618791,0.179,4.165,0.627
17889,0,0.618825,0.178,4.091,0.629
17890,0,0.618860,0.169,4.266,0.652
17891,0,0.618894,0.173,4.182,0.631
17892,0,0.618929,0.173,4.185,0.646
17893,0,0.618964,0.18,4.08,0.627
17894,0,0.618998,0.165,4.338,0.653
17895,0,0.619033,0.159,4.53,0.661
17896,0,0.619067,0.183,4.15,0.623
17897,0,0.619102,0.186,4.0,0.613
17898,0,0.619137,0.169,4.372,0.649
17899,0,0.619171,0.158,4.502,0.681
17900,0,0.619206,0.17,4.272,0.648
17901,0,0.619240,0.144,4.686,0.704
17902,0,0.619275,0.173,4.187,0.639
17903,0,0.619310,0.155,4.549,0.682
17904,0,0.619344,0.18,4.117,0.63
17905,0,0.619379,0.163,4.438,0.651
17906,0,0.619413,0.179,4.052,0.625
17907,0,0.619448,0.133,5.007,0.731
17908,0,0.619482,0.162,4.35,0.667
17909,0,0.619517,0.148,4.656,0.703
17910,0,0.619552,0.143,4.89,0.706
17911,0,0.619586,0.173,4.213,0.633
17912,0,0.619621,0.192,3.856,0.588
17913,0,0.619655,0.172,4.177,0.64
17914,0,0.619690,0.171,4.261,0.639
17915,0,0.619725,0.196,3.846,0.591
17916,0,0.619759,0.212,3.449,0.538
17917,0,0.619794,0.125,5.144,0.747
17918,0,0.619828,0.173,4.25,0.64
17919,0,0.619863,0.141,4.936,0.704
17920,0,0.619898,0.177,4.116,0.632
17921,0,0.619932,0.173,4.25,0.645
17922,0,0.619967,0.159,4.462,0.668
17923,0,0.620001,0.162,4.434,0.665
17924,0,0.620036,0.152,4.689,0.701
17925,0,0.620071,0.197,3.814,0.586
17926,0,0.620105,0.155,4.539,0.673
17927,0,0.620140,0.106,5.598,0.792
17928,0,0.620174,0.164,4.406,0.656
17929,0,0.620209,0.166,4.329,0.661
17930,0,0.620244,0.161,4.392,0.669
17931,0,0.620278,0.199,3.732,0.584
17932,0,0.620313,0.191,3.831,0.598
17933,0,0.620347,0.155,4.534,0.686
17934,0,0.620382,0.166,4.378,0.648
17935,0,0.620416,0.188,3.914,0.592
17936,0,0.620451,0.186,3.921,0.614
17937,0,0.620486,0.177,4.217,0.625
17938,0,0.620520,0.195,3.896,0.587
17939,0,0.620555,0.166,4.408,0.647
17940,0,0.620589,0.152,4.613,0.683
17941,0,0.620624,0.198,3.773,0.579
17942,0,0.620659,0.195,3.804,0.588
17943,0,0.620693,0.141,4.877,0.713
17944,0,0.620728,0.128,5.034,0.738
17945,0,0.620762,0.15,4.627,0.693
17946,0,0.620797,0.166,4.334,0.658
17947,0,0.620832,0.163,4.435,0.667
17948,0,0.620866,0.198,4.012,0.593
17949,0,0.620901,0.152,4.583,0.69
17950,0,0.620935,0.166,4.321,0.656
17951,0,0.620970,0.242,3.704,0.585
17952,0,0.621005,0.203,3.596,0.579
17953,0,0.621039,0.179,4.148,0.629
17954,0,0.621074,0.156,4.544,0.677
17955,0,0.621108,0.178,4.137,0.624
17956,0,0.621143,0.103,5.648,0.79
17957,0,0.621178,0.165,4.341,0.653
17958,0,0.621212,0.139,4.828,0.72
17959,0,0.621247,0.136,4.951,0.721
17960,0,0.621281,0.133,5.014,0.722
17961,0,0.621316,0.172,4.202,0.644
17962,0,0.621350,0.138,4.864,0.711
17963,0,0.621385,0.173,4.28,0.643
17964,0,0.621420,0.139,4.963,0.717
17965,0,0.621454,0.147,4.71,0.707
17966,0,0.621489,0.18,4.028,0.623
17967,0,0.621523,0.163,4.448,0.667
17968,0,0.621558,0.175,4.233,0.634
17969,0,0.621593,0.137,5.016,0.715
17970,0,0.621627,0.164,4.51,0.66
17971,0,0.621662,0.166,4.374,0.659
17972,0,0.621696,0.169,4.323,0.65
17973,0,0.621731,0.155,4.564,0.671
17974,0,0.621766,0.163,4.44,0.668
17975,0,0.621800,0.158,4.539,0.678
17976,0,0.621835,0.164,4.339,0.657
17977,0,0.621869,0.133,5.019,0.732
17978,0,0.621904,0.146,4.685,0.706
17979,0,0.621939,0.169,4.317,0.649
17980,0,0.621973,0.167,4.405,0.658
17981,0,0.622008,0.189,3.899,0.598
17982,0,0.622042,0.162,4.442,0.662
17983,0,0.622077,0.193,3.838,0.594
17984,0,0.622112,0.147,4.821,0.696
17985,0,0.622146,0.156,4.517,0.686
17986,0,0.622181,0.194,3.761,0.59
17987,0,0.622215,0.177,4.127,0.627
17988,0,0.622250,0.15,4.705,0.702
17989,0,0.622284,0.181,4.027,0.628
17990,0,0.622319,0.134,4.964,0.726
17991,0,0.622354,0.187,3.866,0.607
17992,0,0.622388,0.166,4.375,0.659
17993,0,0.622423,0.138,4.95,0.716
17994,0,0.622457,0.149,4.7,0.691
17995,0,0.622492,0.13,5.095,0.733
17996,0,0.622527,0.18,4.06,0.627
17997,0,0.622561,0.155,4.677,0.678
17998,0,0.622596,0.153,4.654,0.687
17999,0,0.622630,0.188,3.817,0.601
18000,0,0.622665,0.16,4.448,0.668
18001,0,0.622700,0.199,3.876,0.584
18002,0,0.622734,0.183,3.998,0.617
18003,0,0.622769,0.169,4.329,0.656
18004,0,0.622803,0.153,4.617,0.682
18005,0,0.622838,0.183,3.998,0.616
18006,0,0.622873,0.164,4.329,0.661
18007,0,0.622907,0.137,4.918,0.71
18008,0,0.622942,0.177,4.141,0.629
18009,0,0.622976,0.159,4.452,0.668
18010,0,0.623011,0.153,4.59,0.683
18011,0,0.623046,0.166,4.4,0.656
18012,0,0.623080,0.161,4.635,0.66
18013,0,0.623115,0.173,4.261,0.635
18014,0,0.623149,0.152,4.658,0.692
18015,0,0.623184,0.2,3.7,0.57
18016,0,0.623218,0.142,4.789,0.71
18017,0,0.623253,0.163,4.542,0.663
18018,0,0.623288,0.166,4.301,0.654
18019,0,0.623322,0.183,4.034,0.622
18020,0,0.623357,0.143,4.787,0.711
18021,0,0.623391,0.186,3.956,0.599
18022,0,0.623426,0.173,4.183,0.643
18023,0,0.623461,0.145,4.725,0.708
18024,0,0.623495,0.191,3.781,0.593
18025,0,0.623530,0.175,4.182,0.644
18026,0,0.623564,0.148,4.738,0.692
18027,0,0.623599,0.166,4.373,0.652
18028,0,0.623634,0.186,3.943,0.609
18029,0,0.623668,0.146,4.722,0.699
18030,0,0.623703,0.197,3.76,0.579
18031,0,0.623737,0.172,4.176,0.642
18032,0,0.623772,0.164,4.341,0.66
18033,0,0.623807,0.159,4.53,0.67
18034,0,0.623841,0.183,3.896,0.621
18035,0,0.623876,0.159,4.449,0.663
18036,0,0.623910,0.173,4.239,0.638
18037,0,0.623945,0.175,4.108,0.635
18038,0,0.623980,0.156,4.539,0.675
18039,0,0.624014,0.134,5.037,0.733
18040,0,0.624049,0.122,5.18,0.755
18041,0,0.624083,0.172,4.254,0.637
18042,0,0.624118,0.182,3.969,0.618
18043,0,0.624152,0.189,3.877,0.604
18044,0,0.624187,0.154,4.554,0.684
18045,0,0.624222,0.138,4.893,0.722
18046,0,0.624256,0.191,3.884,0.606
18047,0,0.624291,0.144,4.804,0.708
18048,0,0.624325,0.156,4.505,0.676
18049,0,0.624360,0.198,3.735,0.577
18050,0,0.624395,0.123,5.317,0.747
18051,0,0.624429,0.183,4.131,0.617
18052,0,0.624464,0.167,4.296,0.651
18053,0,0.624498,0.193,3.891,0.585
18054,0,0.624533,0.145,4.684,0.695
18055,0,0.624568,0.155,4.564,0.683
18056,0,0.624602,0.166,4.269,0.659
18057,0,0.624637,0.181,4.078,0.626
18058,0,0.624671,0.169,4.278,0.649
18059,0,0.624706,0.172,4.308,0.641
18060,0,0.624741,0.203,3.637,0.568
18061,0,0.624775,0.133,4.975,0.732
18062,0,0.624810,0.152,4.567,0.69
18063,0,0.624844,0.149,4.894,0.689
18064,0,0.624879,0.172,4.347,0.643
18065,0,0.624914,0.177,4.121,0.631
18066,0,0.624948,0.147,4.707,0.696
18067,0,0.624983,0.141,4.775,0.706
18068,0,0.625017,0.183,3.933,0.606
18069,0,0.625052,0.161,4.362,0.668
18070,0,0.625086,0.168,4.418,0.656
18071,0,0.625121,0.192,3.813,0.602
18072,0,0.625156,0.159,4.375,0.665
18073,0,0.625190,0.163,4.387,0.662
18074,0,0.625225,0.166,4.32,0.653
18075,0,0.625259,0.139,4.842,0.719
18076,0,0.625294,0.163,4.315,0.666
18077,0,0.625329,0.156,4.503,0.674
18078,0,0.625363,0.153,4.583,0.688
18079,0,0.625398,0.127,5.027,0.744
18080,0,0.625432,0.138,4.856,0.721
18081,0,0.625467,0.169,4.24,0.645
18082,0,0.625502,0.157,4.542,0.672
18083,0,0.625536,0.155,4.53,0.68
18084,0,0.625571,0.181,4.04,0.618
18085,0,0.625605,0.158,4.743,0.682
18086,0,0.625640,0.183,4.044,0.617
18087,0,0.625675,0.179,4.045,0.621
18088,0,0.625709,0.203,3.76,0.582
18089,0,0.625744,0.153,4.564,0.688
18090,0,0.625778,0.183,4.016,0.615
18091,0,0.625813,0.125,5.175,0.743
18092,0,0.625848,0.169,4.373,0.641
18093,0,0.625882,0.184,4.051,0.623
18094,0,0.625917,0.16,4.417,0.66
18095,0,0.625951,0.121,5.284,0.753
18096,0,0.625986,0.181,4.102,0.622
18097,0,0.626020,0.159,4.436,0.663
18098,0,0.626055,0.175,4.181,0.627
18099,0,0.626090,0.177,4.196,0.627
18100,0,0.626124,0.134,4.967,0.729
18101,0,0.626159,0.163,4.37,0.657
18102,0,0.626193,0.162,4.478,0.669
18103,0,0.626228,0.166,4.4,0.661
18104,0,0.626263,0.154,4.685,0.674
18105,0,0.626297,0.185,3.964,0.614
18106,0,0.626332,0.169,4.413,0.662
18107,0,0.626366,0.142,4.824,0.709
18108,0,0.626401,0.14,4.845,0.715
18109,0,0.626436,0.19,3.89,0.601
18110,0,0.626470,0.159,4.462,0.672
18111,0,0.626505,0.153,4.574,0.685
18112,0,0.626539,0.149,4.707,0.686
18113,0,0.626574,0.154,4.544,0.684
18114,0,0.626609,0.108,5.567,0.782
18115,0,0.626643,0.155,4.618,0.677
18116,0,0.626678,0.178,4.185,0.64
18117,0,0.626712,0.153,4.619,0.691
18118,0,0.626747,0.163,4.442,0.655
18119,0,0.626782,0.174,4.107,0.631
18120,0,0.626816,0.181,4.127,0.629
18121,0,0.626851,0.167,4.352,0.655
18122,0,0.626885,0.148,4.726,0.699
18123,0,0.626920,0.161,4.562,0.661
18124,0,0.626954,0.127,5.141,0.743
18125,0,0.626989,0.184,4.105,0.615
18126,0,0.627024,0.169,4.307,0.657
18127,0,0.627058,0.15,4.651,0.696
18128,0,0.627093,0.175,4.185,0.629
18129,0,0.627127,0.127,5.248,0.736
18130,0,0.627162,0.159,4.438,0.676
18131,0,0.627197,0.184,3.969,0.607
18132,0,0.627231,0.186,4.028,0.614
18133,0,0.627266,0.128,5.025,0.739
18134,0,0.627300,0.188,3.93,0.612
18135,0,0.627335,0.17,4.224,0.654
18136,0,0.627370,0.155,4.496,0.678
18137,0,0.627404,0.137,4.915,0.716
18138,0,0.627439,0.156,4.568,0.677
18139,0,0.627473,0.156,4.617,0.672
18140,0,0.627508,0.173,4.273,0.634
18141,0,0.627543,0.166,4.277,0.665
18142,0,0.627577,0.17,4.31,0.649
18143,0,0.627612,0.163,4.46,0.661
18144,0,0.627646,0.139,4.776,0.712
18145,0,0.627681,0.197,3.752,0.588
18146,0,0.627716,0.173,4.223,0.638
18147,0,0.627750,0.161,4.449,0.66
18148,0,0.627785,0.157,4.516,0.682
18149,0,0.627819,0.153,4.545,0.689
18150,0,0.627854,0.171,4.299,0.651
18151,0,0.627888,0.147,4.78,0.697
18152,0,0.627923,0.178,4.048,0.619
18153,0,0.627958,0.163,4.415,0.662
18154,0,0.627992,0.141,4.833,0.709
18155,0,0.628027,0.156,4.525,0.681
18156,0,0.628061,0.17,4.347,0.644
18157,0,0.628096,0.182,3.951,0.613
18158,0,0.628131,0.141,4.847,0.71
18159,0,0.628165,0.153,4.641,0.685
18160,0,0.628200,0.155,4.573,0.685
18161,0,0.628234,0.168,4.348,0.654
18162,0,0.628269,0.134,4.961,0.735
18163,0,0.628304,0.138,4.906,0.726
18164,0,0.628338,0.166,4.418,0.646
18165,0,0.628373,0.139,4.932,0.715
18166,0,0.628407,0.179,4.1,0.631
18167,0,0.628442,0.183,4.02,0.622
18168,0,0.628477,0.168,4.315,0.654
18169,0,0.628511,0.148,4.677,0.701
18170,0,0.628546,0.178,4.084,0.625
18171,0,0.628580,0.217,3.306,0.538
18172,0,0.628615,0.158,4.51,0.663
18173,0,0.628650,0.153,4.592,0.681
18174,0,0.628684,0.145,4.794,0.702
18175,0,0.628719,0.147,4.693,0.688
18176,0,0.628753,0.156,4.502,0.679
18177,0,0.628788,0.155,4.555,0.677
18178,0,0.628822,0.175,4.173,0.637
18179,0,0.628857,0.126,5.179,0.751
18180,0,0.628892,0.202,3.7,0.574
18181,0,0.628926,0.203,3.598,0.566
18182,0,0.628961,0.152,4.615,0.681
18183,0,0.628995,0.159,4.545,0.668
18184,0,0.629030,0.138,4.861,0.727
18185,0,0.629065,0.121,5.194,0.752
18186,0,0.629099,0.135,4.955,0.721
18187,0,0.629134,0.152,4.625,0.699
18188,0,0.629168,0.184,3.962,0.618
18189,0,0.629203,0.161,4.44,0.661
18190,0,0.629238,0.146,4.66,0.702
18191,0,0.629272,0.214,3.757,0.585
18192,0,0.629307,0.18,4.062,0.611
18193,0,0.629341,0.183,4.048,0.619
18194,0,0.629376,0.185,3.972,0.614
18195,0,0.629411,0.184,3.99,0.619
18196,0,0.629445,0.162,4.426,0.671
18197,0,0.629480,0.177,4.104,0.636
18198,0,0.629514,0.129,5.098,0.735
18199,0,0.629549,0.165,4.413,0.65
18200,0,0.629584,0.142,4.891,0.709
18201,0,0.629618,0.155,4.545,0.681
18202,0,0.629653,0.177,4.061,0.625
18203,0,0.629687,0.167,4.292,0.652
18204,0,0.629722,0.18,4.044,0.615
18205,0,0.629756,0.101,5.602,0.796
18206,0,0.629791,0.17,4.237,0.65
18207,0,0.629826,0.162,4.41,0.671
18208,0,0.629860,0.173,4.258,0.647
18209,0,0.629895,0.157,4.549,0.673
18210,0,0.629929,0.144,4.73,0.717
18211,0,0.629964,0.148,4.679,0.7
18212,0,0.629999,0.195,3.864,0.596
18213,0,0.630033,0.148,4.821,0.698
18214,0,0.630068,0.153,4.562,0.684
18215,0,0.630102,0.169,4.272,0.647
18216,0,0.630137,0.171,4.38,0.641
18217,0,0.630172,0.194,3.843,0.59
18218,0,0.630206,0.139,4.907,0.724
18219,0,0.630241,0.148,4.727,0.69
18220,0,0.630275,0.195,3.735,0.586
18221,0,0.630310,0.144,4.782,0.711
18222,0,0.630345,0.178,4.07,0.628
18223,0,0.630379,0.155,4.598,0.677
18224,0,0.630414,0.133,5.016,0.723
18225,0,0.630448,0.173,4.174,0.64
18226,0,0.630483,0.169,4.317,0.647
18227,0,0.630518,0.117,5.293,0.762
18228,0,0.630552,0.159,4.55,0.672
18229,0,0.630587,0.153,4.687,0.682
18230,0,0.630621,0.109,5.437,0.781
18231,0,0.630656,0.159,4.531,0.679
18232,0,0.630690,0.142,4.879,0.708
18233,0,0.630725,0.177,4.05,0.623
18234,0,0.630760,0.166,4.355,0.655
18235,0,0.630794,0.134,4.972,0.719
18236,0,0.630829,0.183,3.966,0.612
18237,0,0.630863,0.182,4.11,0.616
18238,0,0.630898,0.155,4.544,0.676
18239,0,0.630933,0.159,4.454,0.666
18240,0,0.630967,0.146,4.712,0.694
18241,0,0.631002,0.198,3.825,0.592
18242,0,0.631036,0.135,4.934,0.716
18243,0,0.631071,0.168,4.321,0.643
18244,0,0.631106,0.153,4.588,0.682
18245,0,0.631140,0.184,3.997,0.619
18246,0,0.631175,0.155,4.55,0.688
18247,0,0.631209,0.183,3.98,0.615
18248,0,0.631244,0.173,4.151,0.63
18249,0,0.631279,0.183,4.058,0.612
18250,0,0.631313,0.177,4.067,0.629
18251,0,0.631348,0.155,4.573,0.679
18252,0,0.631382,0.184,4.039,0.62
18253,0,0.631417,0.182,4.015,0.613
18254,0,0.631452,0.179,4.042,0.618
18255,0,0.631486,0.141,4.792,0.714
18256,0,0.631521,0.169,4.231,0.648
18257,0,0.631555,0.147,4.764,0.695
18258,0,0.631590,0.163,4.378,0.659
18259,0,0.631624,0.157,4.442,0.668
18260,0,0.631659,0.138,4.948,0.714
18261,0,0.631694,0.148,4.719,0.699
18262,0,0.631728,0.147,4.755,0.7
18263,0,0.631763,0.17,4.309,0.638
18264,0,0.631797,0.13,5.062,0.743
18265,0,0.631832,0.132,4.988,0.731
18266,0,0.631867,0.178,4.107,0.628
18267,0,0.631901,0.103,5.52,0.796
18268,0,0.631936,0.134,4.944,0.721
18269,0,0.631970,0.173,4.223,0.637
18270,0,0.632005,0.164,4.394,0.655
18271,0,0.632040,0.185,3.945,0.617
18272,0,0.632074,0.118,5.274,0.763
18273,0,0.632109,0.138,4.89,0.719
18274,0,0.632143,0.137,4.924,0.724
18275,0,0.632178,0.175,4.195,0.647
18276,0,0.632213,0.141,4.841,0.711
18277,0,0.632247,0.174,4.311,0.633
18278,0,0.632282,0.148,4.698,0.695
18279,0,0.632316,0.171,4.208,0.641
18280,0,0.632351,0.172,4.187,0.646
18281,0,0.632385,0.142,4.711,0.713
18282,0,0.632420,0.173,4.139,0.637
18283,0,0.632455,0.167,4.293,0.654
18284,0,0.632489,0.17,4.276,0.64
18285,0,0.632524,0.17,4.269,0.65
18286,0,0.632558,0.171,4.204,0.641
18287,0,0.632593,0.186,3.93,0.605
18288,0,0.632628,0.139,4.894,0.711
18289,0,0.632662,0.157,4.403,0.678
18290,0,0.632697,0.17,4.275,0.646
18291,0,0.632731,0.147,4.761,0.696
18292,0,0.632766,0.17,4.282,0.644
18293,0,0.632801,0.212,3.548,0.546
18294,0,0.632835,0.154,4.543,0.686
18295,0,0.632870,0.168,4.347,0.65
18296,0,0.632904,0.18,4.189,0.632
18297,0,0.632939,0.205,3.679,0.561
18298,0,0.632974,0.145,4.866,0.704
18299,0,0.633008,0.139,4.857,0.717
18300,0,0.633043,0.141,4.801,0.705
18301,0,0.633077,0.158,4.604,0.665
18302,0,0.633112,0.107,5.497,0.789
18303,0,0.633147,0.165,4.355,0.651
18304,0,0.633181,0.145,4.738,0.703
18305,0,0.633216,0.162,4.378,0.666
18306,0,0.633250,0.119,5.222,0.76
18307,0,0.633285,0.186,3.917,0.607
18308,0,0.633319,0.17,4.248,0.65
18309,0,0.633354,0.148,4.721,0.693
18310,0,0.633389,0.154,4.561,0.678
18311,0,0.633423,0.149,4.713,0.691
18312,0,0.633458,0.169,4.327,0.648
18313,0,0.633492,0.152,4.671,0.682
18314,0,0.633527,0.134,5.028,0.726
18315,0,0.633562,0.142,4.784,0.713
18316,0,0.633596,0.175,4.104,0.639
18317,0,0.633631,0.196,3.773,0.585
18318,0,0.633665,0.153,4.523,0.689
18319,0,0.633700,0.136,5.007,0.72
18320,0,0.633735,0.155,4.513,0.671
18321,0,0.633769,0.212,3.855,0.578
18322,0,0.633804,0.134,4.908,0.722
18323,0,0.633838,0.123,5.268,0.746
18324,0,0.633873,0.191,3.842,0.6
18325,0,0.633908,0.188,3.964,0.61
18326,0,0.633942,0.185,3.945,0.609
18327,0,0.633977,0.159,4.445,0.67
18328,0,0.634011,0.133,4.982,0.731
18329,0,0.634046,0.155,4.55,0.685
18330,0,0.634081,0.198,3.692,0.586
18331,0,0.634115,0.142,4.84,0.704
18332,0,0.634150,0.162,4.448,0.672
18333,0,0.634184,0.141,4.817,0.716
18334,0,0.634219,0.157,4.504,0.682
18335,0,0.634253,0.151,4.641,0.686
18336,0,0.634288,0.142,4.713,0.711
18337,0,0.634323,0.12,5.245,0.76
18338,0,0.634357,0.158,4.493,0.67
18339,0,0.634392,0.174,4.242,0.638
18340,0,0.634426,0.151,4.677,0.683
18341,0,0.634461,0.177,4.175,0.617
18342,0,0.634496,0.175,4.139,0.632
18343,0,0.634530,0.18,4.092,0.623
18344,0,0.634565,0.167,4.287,0.661
18345,0,0.634599,0.133,4.931,0.73
18346,0,0.634634,0.166,4.439,0.654
