global_step,epoch,epoch_frac,train/loss,train/accept_len,train/accept_rate
5526,0,0.587310,0.18,3.762,0.59
5527,0,0.587416,0.165,4.01,0.628
5528,0,0.587523,0.147,4.445,0.667
5529,0,0.587629,0.163,4.082,0.635
5530,0,0.587735,0.168,3.997,0.616
5531,0,0.587841,0.158,4.21,0.646
5532,0,0.587948,0.207,3.365,0.551
5533,0,0.588054,0.162,4.077,0.632
5534,0,0.588160,0.161,4.188,0.641
5535,0,0.588267,0.169,3.968,0.618
5536,0,0.588373,0.173,3.867,0.605
5537,0,0.588479,0.156,4.17,0.648
5538,0,0.588585,0.18,3.746,0.586
5539,0,0.588692,0.173,3.835,0.607
5540,0,0.588798,0.175,4.198,0.635
5541,0,0.588904,0.174,3.875,0.601
5542,0,0.589011,0.149,4.379,0.666
5543,0,0.589117,0.181,3.697,0.586
5544,0,0.589223,0.166,3.993,0.623
5545,0,0.589329,0.167,4.014,0.619
5546,0,0.589436,0.157,4.284,0.647
5547,0,0.589542,0.182,3.76,0.592
5548,0,0.589648,0.181,3.716,0.588
5549,0,0.589754,0.172,3.912,0.607
5550,0,0.589861,0.187,3.629,0.574
5551,0,0.589967,0.18,3.741,0.588
5552,0,0.590073,0.158,4.203,0.65
5553,0,0.590180,0.178,3.803,0.594
5554,0,0.590286,0.184,3.649,0.579
5555,0,0.590392,0.164,4.078,0.628
5556,0,0.590498,0.182,3.74,0.591
5557,0,0.590605,0.193,3.481,0.552
5558,0,0.590711,0.15,4.33,0.666
5559,0,0.590817,0.183,3.691,0.582
5560,0,0.590924,0.167,4.036,0.613
5561,0,0.591030,0.15,4.41,0.665
5562,0,0.591136,0.148,4.418,0.671
5563,0,0.591242,0.177,3.803,0.593
5564,0,0.591349,0.153,4.323,0.654
5565,0,0.591455,0.163,4.048,0.628
5566,0,0.591561,0.176,3.88,0.598
5567,0,0.591668,0.159,4.152,0.639
5568,0,0.591774,0.188,3.592,0.571
5569,0,0.591880,0.195,3.411,0.558
5570,0,0.591986,0.173,3.857,0.599
5571,0,0.592093,0.17,3.974,0.61
5572,0,0.592199,0.155,4.351,0.653
5573,0,0.592305,0.185,3.639,0.582
5574,0,0.592412,0.17,3.933,0.615
5575,0,0.592518,0.164,4.035,0.624
5576,0,0.592624,0.154,4.299,0.655
5577,0,0.592730,0.179,3.745,0.588
5578,0,0.592837,0.151,4.48,0.662
5579,0,0.592943,0.165,4.015,0.625
5580,0,0.593049,0.165,4.08,0.623
5581,0,0.593155,0.162,4.106,0.636
5582,0,0.593262,0.153,4.262,0.649
5583,0,0.593368,0.176,3.835,0.601
5584,0,0.593474,0.158,4.188,0.641
5585,0,0.593581,0.182,3.689,0.581
5586,0,0.593687,0.162,4.099,0.636
5587,0,0.593793,0.165,4.022,0.626
5588,0,0.593899,0.152,4.327,0.656
5589,0,0.594006,0.167,3.97,0.621
5590,0,0.594112,0.163,4.101,0.632
5591,0,0.594218,0.157,4.21,0.652
5592,0,0.594325,0.167,3.913,0.617
5593,0,0.594431,0.159,4.135,0.641
5594,0,0.594537,0.136,4.636,0.694
5595,0,0.594643,0.137,4.617,0.695
5596,0,0.594750,0.162,4.174,0.652
5597,0,0.594856,0.148,4.433,0.666
5598,0,0.594962,0.153,4.341,0.657
5599,0,0.595069,0.181,3.719,0.587
5600,0,0.595175,0.142,4.535,0.679
5601,0,0.595281,0.161,4.101,0.634
5602,0,0.595387,0.166,4.001,0.62
5603,0,0.595494,0.166,4.026,0.621
5604,0,0.595600,0.173,3.89,0.605
5605,0,0.595706,0.167,4.009,0.624
5606,0,0.595813,0.162,4.084,0.632
5607,0,0.595919,0.172,3.86,0.604
5608,0,0.596025,0.165,3.981,0.619
5609,0,0.596131,0.156,4.206,0.646
5610,0,0.596238,0.173,3.851,0.604
5611,0,0.596344,0.183,3.682,0.577
5612,0,0.596450,0.164,4.086,0.628
5613,0,0.596556,0.167,3.947,0.62
5614,0,0.596663,0.16,4.115,0.638
5615,0,0.596769,0.16,4.096,0.637
5616,0,0.596875,0.163,4.114,0.636
5617,0,0.596982,0.164,4.049,0.626
5618,0,0.597088,0.155,4.2,0.651
5619,0,0.597194,0.192,3.496,0.556
5620,0,0.597300,0.191,3.543,0.56
5621,0,0.597407,0.165,4.047,0.628
5622,0,0.597513,0.177,3.734,0.589
5623,0,0.597619,0.176,3.879,0.601
5624,0,0.597726,0.164,4.071,0.628
5625,0,0.597832,0.165,4.042,0.63
5626,0,0.597938,0.181,3.718,0.587
5627,0,0.598044,0.175,3.913,0.604
5628,0,0.598151,0.165,4.108,0.631
5629,0,0.598257,0.177,3.848,0.598
5630,0,0.598363,0.173,3.894,0.605
5631,0,0.598470,0.182,3.665,0.573
5632,0,0.598576,0.18,3.692,0.587
5633,0,0.598682,0.174,3.842,0.6
5634,0,0.598788,0.176,3.772,0.589
5635,0,0.598895,0.169,3.945,0.617
5636,0,0.599001,0.157,4.186,0.647
5637,0,0.599107,0.146,4.417,0.669
5638,0,0.599214,0.165,4.001,0.621
5639,0,0.599320,0.148,4.371,0.665
5640,0,0.599426,0.182,3.627,0.578
5641,0,0.599532,0.168,4.017,0.612
5642,0,0.599639,0.165,4.063,0.626
5643,0,0.599745,0.17,3.856,0.616
5644,0,0.599851,0.154,4.28,0.653
5645,0,0.599957,0.16,4.169,0.633
5646,0,0.600064,0.175,3.835,0.6
5647,0,0.600170,0.164,4.141,0.631
5648,0,0.600276,0.141,4.572,0.683
5649,0,0.600383,0.175,3.842,0.604
5650,0,0.600489,0.16,4.092,0.639
5651,0,0.600595,0.157,4.242,0.641
5652,0,0.600701,0.168,3.982,0.621
5653,0,0.600808,0.158,4.193,0.645
5654,0,0.600914,0.172,3.819,0.608
5655,0,0.601020,0.142,4.579,0.682
5656,0,0.601127,0.157,4.269,0.645
5657,0,0.601233,0.153,4.305,0.651
5658,0,0.601339,0.165,4.052,0.62
5659,0,0.601445,0.171,3.898,0.614
5660,0,0.601552,0.148,4.484,0.673
5661,0,0.601658,0.166,4.004,0.626
5662,0,0.601764,0.18,3.771,0.601
5663,0,0.601871,0.152,4.357,0.656
5664,0,0.601977,0.153,4.329,0.653
5665,0,0.602083,0.169,3.966,0.616
5666,0,0.602189,0.177,3.698,0.59
5667,0,0.602296,0.187,3.694,0.585
5668,0,0.602402,0.145,4.531,0.674
5669,0,0.602508,0.178,3.756,0.595
5670,0,0.602615,0.186,3.602,0.574
5671,0,0.602721,0.177,3.781,0.596
5672,0,0.602827,0.176,3.742,0.6
5673,0,0.602933,0.178,3.861,0.59
5674,0,0.603040,0.168,4.004,0.62
5675,0,0.603146,0.149,4.38,0.67
5676,0,0.603252,0.21,3.745,0.581
5677,0,0.603358,0.166,4.001,0.62
5678,0,0.603465,0.152,4.33,0.656
5679,0,0.603571,0.167,3.947,0.615
5680,0,0.603677,0.182,3.75,0.581
5681,0,0.603784,0.152,4.268,0.656
5682,0,0.603890,0.166,3.976,0.618
5683,0,0.603996,0.16,4.156,0.632
5684,0,0.604102,0.169,3.983,0.621
5685,0,0.604209,0.145,4.511,0.677
5686,0,0.604315,0.152,4.298,0.654
5687,0,0.604421,0.228,3.857,0.602
5688,0,0.604528,0.171,3.995,0.619
5689,0,0.604634,0.181,3.681,0.583
5690,0,0.604740,0.163,4.093,0.637
5691,0,0.604846,0.166,4.003,0.62
5692,0,0.604953,0.16,4.19,0.639
5693,0,0.605059,0.153,4.274,0.655
5694,0,0.605165,0.165,4.082,0.626
5695,0,0.605272,0.16,4.247,0.64
5696,0,0.605378,0.174,3.931,0.607
5697,0,0.605484,0.156,4.296,0.65
5698,0,0.605590,0.149,4.408,0.668
5699,0,0.605697,0.183,3.724,0.604
5700,0,0.605803,0.166,4.016,0.625
5701,0,0.605909,0.17,3.975,0.614
5702,0,0.606016,0.166,4.036,0.63
5703,0,0.606122,0.163,4.1,0.632
5704,0,0.606228,0.165,4.085,0.634
5705,0,0.606334,0.174,3.89,0.607
5706,0,0.606441,0.174,3.915,0.605
5707,0,0.606547,0.179,3.766,0.594
5708,0,0.606653,0.174,3.872,0.598
5709,0,0.606759,0.173,4.162,0.631
5710,0,0.606866,0.178,3.792,0.6
5711,0,0.606972,0.159,4.196,0.641
5712,0,0.607078,0.176,3.831,0.597
5713,0,0.607185,0.154,4.265,0.654
5714,0,0.607291,0.166,3.981,0.623
5715,0,0.607397,0.176,3.854,0.605
5716,0,0.607503,0.167,3.999,0.62
5717,0,0.607610,0.171,3.955,0.606
5718,0,0.607716,0.175,3.8,0.6
5719,0,0.607822,0.161,4.107,0.634
5720,0,0.607929,0.153,4.325,0.651
5721,0,0.608035,0.16,4.159,0.636
5722,0,0.608141,0.179,3.715,0.583
5723,0,0.608247,0.175,3.855,0.6
5724,0,0.608354,0.164,4.119,0.63
5725,0,0.608460,0.168,3.977,0.619
5726,0,0.608566,0.163,4.077,0.628
5727,0,0.608673,0.169,3.958,0.614
5728,0,0.608779,0.164,4.073,0.629
5729,0,0.608885,0.182,3.617,0.581
5730,0,0.608991,0.192,3.499,0.56
5731,0,0.609098,0.158,4.179,0.637
5732,0,0.609204,0.18,3.671,0.59
5733,0,0.609310,0.179,3.816,0.59
5734,0,0.609417,0.153,4.289,0.653
5735,0,0.609523,0.192,3.43,0.561
5736,0,0.609629,0.185,3.618,0.577
5737,0,0.609735,0.175,3.794,0.597
5738,0,0.609842,0.173,3.87,0.599
5739,0,0.609948,0.187,3.691,0.587
5740,0,0.610054,0.172,3.867,0.608
5741,0,0.610160,0.175,3.831,0.604
5742,0,0.610267,0.18,3.768,0.593
5743,0,0.610373,0.153,4.23,0.646
5744,0,0.610479,0.182,3.616,0.582
5745,0,0.610586,0.177,3.795,0.591
5746,0,0.610692,0.176,3.753,0.598
5747,0,0.610798,0.179,3.727,0.587
5748,0,0.610904,0.171,3.941,0.625
5749,0,0.611011,0.154,4.274,0.654
5750,0,0.611117,0.17,3.962,0.621
5751,0,0.611223,0.186,3.665,0.58
5752,0,0.611330,0.181,3.694,0.59
5753,0,0.611436,0.174,3.909,0.597
5754,0,0.611542,0.156,4.241,0.65
5755,0,0.611648,0.18,3.747,0.587
5756,0,0.611755,0.162,4.105,0.63
5757,0,0.611861,0.157,4.261,0.641
5758,0,0.611967,0.169,3.91,0.612
5759,0,0.612074,0.169,3.932,0.613
5760,0,0.612180,0.167,4.036,0.612
5761,0,0.612286,0.179,3.732,0.588
5762,0,0.612392,0.149,4.4,0.662
5763,0,0.612499,0.162,4.085,0.632
5764,0,0.612605,0.186,3.683,0.578
5765,0,0.612711,0.17,3.904,0.614
5766,0,0.612818,0.147,4.405,0.672
5767,0,0.612924,0.155,4.184,0.639
5768,0,0.613030,0.175,3.805,0.593
5769,0,0.613136,0.178,3.85,0.592
5770,0,0.613243,0.158,4.207,0.641
5771,0,0.613349,0.19,3.5,0.559
5772,0,0.613455,0.166,3.962,0.621
5773,0,0.613561,0.168,3.924,0.62
5774,0,0.613668,0.172,3.875,0.609
5775,0,0.613774,0.173,3.884,0.611
5776,0,0.613880,0.165,4.048,0.626
5777,0,0.613987,0.176,3.767,0.603
5778,0,0.614093,0.2,3.692,0.578
5779,0,0.614199,0.164,4.045,0.621
5780,0,0.614305,0.165,4.01,0.624
5781,0,0.614412,0.174,3.902,0.607
5782,0,0.614518,0.143,4.476,0.674
5783,0,0.614624,0.173,3.917,0.612
5784,0,0.614731,0.165,4.081,0.626
5785,0,0.614837,0.17,3.868,0.614
5786,0,0.614943,0.155,4.265,0.649
5787,0,0.615049,0.157,4.192,0.637
5788,0,0.615156,0.157,4.2,0.649
5789,0,0.615262,0.16,4.19,0.634
5790,0,0.615368,0.171,4.083,0.619
5791,0,0.615475,0.153,4.342,0.65
5792,0,0.615581,0.162,4.162,0.64
5793,0,0.615687,0.19,3.504,0.559
5794,0,0.615793,0.172,3.885,0.61
5795,0,0.615900,0.165,4.018,0.623
5796,0,0.616006,0.155,4.269,0.657
5797,0,0.616112,0.165,4.096,0.626
5798,0,0.616219,0.174,3.841,0.607
5799,0,0.616325,0.176,3.72,0.596
5800,0,0.616431,0.153,4.264,0.658
5801,0,0.616537,0.157,4.151,0.645
5802,0,0.616644,0.16,4.117,0.637
5803,0,0.616750,0.163,4.078,0.63
5804,0,0.616856,0.153,4.297,0.654
5805,0,0.616962,0.17,3.914,0.613
5806,0,0.617069,0.169,3.977,0.617
5807,0,0.617175,0.157,4.195,0.647
5808,0,0.617281,0.176,3.793,0.598
5809,0,0.617388,0.167,4.016,0.617
5810,0,0.617494,0.187,3.615,0.574
5811,0,0.617600,0.166,3.98,0.616
5812,0,0.617706,0.171,3.871,0.609
5813,0,0.617813,0.176,3.762,0.583
5814,0,0.617919,0.172,3.92,0.611
5815,0,0.618025,0.159,4.212,0.637
5816,0,0.618132,0.13,4.858,0.715
5817,0,0.618238,0.177,3.782,0.593
5818,0,0.618344,0.164,4.025,0.625
5819,0,0.618450,0.165,4.01,0.631
5820,0,0.618557,0.178,3.769,0.591
5821,0,0.618663,0.189,3.523,0.564
5822,0,0.618769,0.188,3.568,0.568
5823,0,0.618876,0.164,4.027,0.628
5824,0,0.618982,0.166,4.017,0.626
5825,0,0.619088,0.169,3.957,0.617
5826,0,0.619194,0.184,3.7,0.579
5827,0,0.619301,0.157,4.161,0.647
5828,0,0.619407,0.162,4.089,0.629
5829,0,0.619513,0.159,4.179,0.637
5830,0,0.619620,0.158,4.174,0.641
5831,0,0.619726,0.182,3.731,0.581
5832,0,0.619832,0.191,3.56,0.564
5833,0,0.619938,0.159,4.24,0.635
5834,0,0.620045,0.171,3.904,0.61
5835,0,0.620151,0.164,4.064,0.63
5836,0,0.620257,0.146,4.425,0.669
5837,0,0.620363,0.174,3.832,0.596
5838,0,0.620470,0.173,3.902,0.605
5839,0,0.620576,0.187,3.574,0.564
5840,0,0.620682,0.177,3.799,0.588
5841,0,0.620789,0.163,4.062,0.631
5842,0,0.620895,0.166,3.981,0.624
5843,0,0.621001,0.188,3.873,0.604
5844,0,0.621107,0.206,3.364,0.551
5845,0,0.621214,0.142,4.526,0.678
5846,0,0.621320,0.143,4.478,0.682
5847,0,0.621426,0.173,3.895,0.602
5848,0,0.621533,0.15,4.362,0.668
5849,0,0.621639,0.169,4.06,0.613
5850,0,0.621745,0.172,3.946,0.612
5851,0,0.621851,0.165,4.077,0.626
5852,0,0.621958,0.151,4.31,0.667
5853,0,0.622064,0.171,3.92,0.611
5854,0,0.622170,0.17,4.015,0.614
5855,0,0.622277,0.174,3.884,0.607
5856,0,0.622383,0.173,3.877,0.612
5857,0,0.622489,0.163,4.127,0.629
5858,0,0.622595,0.165,4.042,0.629
5859,0,0.622702,0.167,4.036,0.624
5860,0,0.622808,0.187,3.61,0.568
5861,0,0.622914,0.172,3.908,0.608
5862,0,0.623021,0.158,4.162,0.635
5863,0,0.623127,0.161,4.202,0.633
5864,0,0.623233,0.172,3.916,0.602
5865,0,0.623339,0.155,4.257,0.647
5866,0,0.623446,0.173,3.874,0.607
5867,0,0.623552,0.174,3.896,0.608
5868,0,0.623658,0.169,3.97,0.613
5869,0,0.623764,0.179,3.72,0.583
5870,0,0.623871,0.178,3.733,0.588
5871,0,0.623977,0.176,3.762,0.596
5872,0,0.624083,0.149,4.398,0.663
5873,0,0.624190,0.173,3.841,0.608
5874,0,0.624296,0.158,4.126,0.638
5875,0,0.624402,0.165,4.05,0.623
5876,0,0.624508,0.162,4.181,0.628
5877,0,0.624615,0.171,3.959,0.608
5878,0,0.624721,0.171,3.872,0.612
5879,0,0.624827,0.174,3.873,0.601
5880,0,0.624934,0.162,4.127,0.63
5881,0,0.625040,0.161,4.097,0.638
5882,0,0.625146,0.166,3.917,0.615
5883,0,0.625252,0.168,3.867,0.608
5884,0,0.625359,0.16,4.134,0.643
5885,0,0.625465,0.148,4.38,0.671
5886,0,0.625571,0.173,3.847,0.604
5887,0,0.625678,0.179,3.832,0.592
5888,0,0.625784,0.182,3.714,0.587
5889,0,0.625890,0.161,4.138,0.63
5890,0,0.625996,0.154,4.201,0.648
5891,0,0.626103,0.186,3.626,0.571
5892,0,0.626209,0.154,4.231,0.647
5893,0,0.626315,0.167,4.035,0.62
5894,0,0.626422,0.167,4.045,0.624
5895,0,0.626528,0.171,3.94,0.609
5896,0,0.626634,0.151,4.369,0.659
5897,0,0.626740,0.157,4.184,0.642
5898,0,0.626847,0.176,3.787,0.604
5899,0,0.626953,0.154,4.261,0.653
5900,0,0.627059,0.154,4.234,0.646
5901,0,0.627165,0.156,4.273,0.649
5902,0,0.627272,0.183,3.651,0.586
5903,0,0.627378,0.165,4.03,0.623
5904,0,0.627484,0.156,4.223,0.646
5905,0,0.627591,0.168,3.974,0.61
5906,0,0.627697,0.165,3.92,0.635
5907,0,0.627803,0.186,3.643,0.579
5908,0,0.627909,0.154,4.233,0.647
5909,0,0.628016,0.171,3.893,0.611
5910,0,0.628122,0.16,4.144,0.642
5911,0,0.628228,0.162,4.106,0.634
5912,0,0.628335,0.15,4.337,0.667
5913,0,0.628441,0.165,4.043,0.618
5914,0,0.628547,0.162,4.086,0.636
5915,0,0.628653,0.186,3.596,0.573
5916,0,0.628760,0.152,4.332,0.652
5917,0,0.628866,0.161,4.134,0.636
5918,0,0.628972,0.188,3.578,0.564
5919,0,0.629079,0.153,4.289,0.653
5920,0,0.629185,0.145,4.448,0.67
5921,0,0.629291,0.165,3.944,0.617
5922,0,0.629397,0.186,3.79,0.587
5923,0,0.629504,0.176,3.775,0.598
5924,0,0.629610,0.155,4.273,0.645
5925,0,0.629716,0.162,4.125,0.635
5926,0,0.629823,0.153,4.243,0.654
5927,0,0.629929,0.169,3.954,0.614
5928,0,0.630035,0.163,4.075,0.633
5929,0,0.630141,0.154,4.282,0.647
5930,0,0.630248,0.168,3.999,0.618
5931,0,0.630354,0.169,3.917,0.608
5932,0,0.630460,0.153,4.282,0.656
5933,0,0.630566,0.161,4.166,0.633
5934,0,0.630673,0.137,4.638,0.694
5935,0,0.630779,0.165,4.008,0.624
5936,0,0.630885,0.167,4.002,0.616
5937,0,0.630992,0.152,4.296,0.656
5938,0,0.631098,0.18,3.74,0.583
5939,0,0.631204,0.158,4.162,0.644
5940,0,0.631310,0.186,3.63,0.571
5941,0,0.631417,0.171,3.931,0.608
5942,0,0.631523,0.17,3.856,0.612
5943,0,0.631629,0.161,4.091,0.637
5944,0,0.631736,0.148,4.36,0.66
5945,0,0.631842,0.147,4.395,0.664
5946,0,0.631948,0.145,4.393,0.672
5947,0,0.632054,0.169,3.912,0.611
5948,0,0.632161,0.151,4.306,0.666
5949,0,0.632267,0.155,4.267,0.648
5950,0,0.632373,0.167,3.974,0.616
5951,0,0.632480,0.166,3.877,0.62
5952,0,0.632586,0.175,3.837,0.599
5953,0,0.632692,0.165,4.026,0.622
5954,0,0.632798,0.16,4.116,0.635
5955,0,0.632905,0.173,3.881,0.603
5956,0,0.633011,0.176,3.833,0.592
5957,0,0.633117,0.145,4.46,0.669
5958,0,0.633224,0.149,4.338,0.661
5959,0,0.633330,0.155,4.219,0.651
5960,0,0.633436,0.169,3.946,0.614
5961,0,0.633542,0.153,4.255,0.648
5962,0,0.633649,0.156,4.232,0.649
5963,0,0.633755,0.168,3.97,0.616
5964,0,0.633861,0.167,4.034,0.619
5965,0,0.633967,0.18,3.745,0.596
5966,0,0.634074,0.166,3.966,0.62
5967,0,0.634180,0.164,4.089,0.626
5968,0,0.634286,0.159,4.129,0.647
5969,0,0.634393,0.145,4.48,0.678
5970,0,0.634499,0.157,4.189,0.643
5971,0,0.634605,0.178,3.757,0.59
5972,0,0.634711,0.161,4.158,0.637
5973,0,0.634818,0.186,3.615,0.569
5974,0,0.634924,0.165,4.016,0.624
5975,0,0.635030,0.181,3.739,0.585
5976,0,0.635137,0.163,4.096,0.632
5977,0,0.635243,0.147,4.527,0.672
5978,0,0.635349,0.17,3.928,0.612
5979,0,0.635455,0.171,3.934,0.608
5980,0,0.635562,0.18,3.705,0.585
5981,0,0.635668,0.161,4.119,0.635
5982,0,0.635774,0.156,4.219,0.643
5983,0,0.635881,0.165,3.966,0.618
5984,0,0.635987,0.17,3.944,0.609
5985,0,0.636093,0.168,4.014,0.617
5986,0,0.636199,0.174,3.878,0.611
5987,0,0.636306,0.168,3.944,0.617
5988,0,0.636412,0.162,4.051,0.635
5989,0,0.636518,0.16,4.091,0.641
5990,0,0.636625,0.174,3.811,0.604
5991,0,0.636731,0.162,4.156,0.632
5992,0,0.636837,0.164,4.077,0.627
5993,0,0.636943,0.153,4.306,0.655
5994,0,0.637050,0.167,4.049,0.621
5995,0,0.637156,0.172,3.894,0.608
5996,0,0.637262,0.163,4.078,0.625
5997,0,0.637368,0.166,4.022,0.624
5998,0,0.637475,0.167,3.972,0.623
5999,0,0.637581,0.169,3.94,0.615
6000,0,0.637687,0.141,4.54,0.679
6001,0,0.637794,0.171,3.861,0.605
6002,0,0.637900,0.174,3.851,0.603
6003,0,0.638006,0.137,4.631,0.689
6004,0,0.638112,0.157,4.24,0.639
6005,0,0.638219,0.155,4.254,0.651
6006,0,0.638325,0.167,3.966,0.626
6007,0,0.638431,0.164,4.047,0.627
6008,0,0.638538,0.161,4.115,0.638
6009,0,0.638644,0.173,3.867,0.601
6010,0,0.638750,0.169,3.946,0.614
6011,0,0.638856,0.166,3.974,0.622
6012,0,0.638963,0.158,4.2,0.639
6013,0,0.639069,0.168,3.967,0.615
6014,0,0.639175,0.15,4.329,0.659
6015,0,0.639282,0.168,3.96,0.617
6016,0,0.639388,0.161,4.115,0.628
6017,0,0.639494,0.157,4.226,0.645
6018,0,0.639600,0.153,4.307,0.649
6019,0,0.639707,0.157,4.246,0.644
6020,0,0.639813,0.144,4.485,0.67
6021,0,0.639919,0.149,4.341,0.663
6022,0,0.640026,0.161,4.149,0.634
6023,0,0.640132,0.142,4.531,0.679
6024,0,0.640238,0.18,3.714,0.589
6025,0,0.640344,0.176,3.743,0.591
6026,0,0.640451,0.16,4.136,0.631
6027,0,0.640557,0.158,4.197,0.646
6028,0,0.640663,0.177,3.727,0.588
6029,0,0.640769,0.158,4.242,0.634
6030,0,0.640876,0.151,4.35,0.656
6031,0,0.640982,0.187,3.527,0.574
6032,0,0.641088,0.161,4.089,0.64
6033,0,0.641195,0.164,4.068,0.623
6034,0,0.641301,0.144,4.442,0.676
6035,0,0.641407,0.176,3.82,0.606
6036,0,0.641513,0.158,4.124,0.64
6037,0,0.641620,0.175,3.853,0.597
6038,0,0.641726,0.161,4.184,0.631
6039,0,0.641832,0.175,3.787,0.601
6040,0,0.641939,0.131,4.731,0.711
6041,0,0.642045,0.154,4.244,0.648
6042,0,0.642151,0.136,4.641,0.7
6043,0,0.642257,0.181,3.634,0.585
6044,0,0.642364,0.151,4.324,0.661
6045,0,0.642470,0.155,4.268,0.645
6046,0,0.642576,0.164,4.156,0.636
6047,0,0.642683,0.173,3.882,0.6
6048,0,0.642789,0.182,3.719,0.579
6049,0,0.642895,0.153,4.289,0.652
6050,0,0.643001,0.185,3.662,0.575
6051,0,0.643108,0.14,4.559,0.68
6052,0,0.643214,0.147,4.388,0.668
6053,0,0.643320,0.179,3.718,0.586
6054,0,0.643427,0.153,4.211,0.659
6055,0,0.643533,0.159,4.161,0.632
6056,0,0.643639,0.181,3.68,0.583
6057,0,0.643745,0.169,3.928,0.609
6058,0,0.643852,0.162,4.145,0.637
6059,0,0.643958,0.165,4.023,0.62
6060,0,0.644064,0.153,4.265,0.655
6061,0,0.644170,0.175,3.762,0.595
6062,0,0.644277,0.161,4.134,0.639
6063,0,0.644383,0.172,3.966,0.607
6064,0,0.644489,0.176,3.797,0.599
6065,0,0.644596,0.179,3.761,0.588
6066,0,0.644702,0.153,4.259,0.654
6067,0,0.644808,0.148,4.459,0.664
6068,0,0.644914,0.173,3.83,0.606
6069,0,0.645021,0.157,4.231,0.644
6070,0,0.645127,0.182,3.696,0.585
6071,0,0.645233,0.184,3.667,0.579
6072,0,0.645340,0.173,3.884,0.608
6073,0,0.645446,0.166,3.986,0.626
6074,0,0.645552,0.165,4.041,0.625
6075,0,0.645658,0.174,3.767,0.595
6076,0,0.645765,0.158,4.143,0.641
6077,0,0.645871,0.183,3.662,0.582
6078,0,0.645977,0.16,4.134,0.634
6079,0,0.646084,0.147,4.373,0.672
6080,0,0.646190,0.153,4.267,0.651
6081,0,0.646296,0.158,4.179,0.638
6082,0,0.646402,0.16,4.159,0.632
6083,0,0.646509,0.148,4.374,0.673
6084,0,0.646615,0.179,3.764,0.59
6085,0,0.646721,0.162,4.113,0.636
6086,0,0.646828,0.168,3.934,0.616
6087,0,0.646934,0.146,4.431,0.675
6088,0,0.647040,0.16,4.07,0.635
6089,0,0.647146,0.158,4.163,0.638
6090,0,0.647253,0.14,4.607,0.696
6091,0,0.647359,0.162,4.087,0.633
6092,0,0.647465,0.169,3.922,0.612
6093,0,0.647571,0.142,4.495,0.676
6094,0,0.647678,0.16,4.148,0.636
6095,0,0.647784,0.174,3.892,0.61
6096,0,0.647890,0.174,3.869,0.598
6097,0,0.647997,0.158,4.2,0.64
6098,0,0.648103,0.16,4.079,0.635
6099,0,0.648209,0.155,4.239,0.652
6100,0,0.648315,0.164,3.993,0.626
6101,0,0.648422,0.164,4.051,0.628
6102,0,0.648528,0.142,4.543,0.676
6103,0,0.648634,0.163,4.074,0.632
6104,0,0.648741,0.16,4.16,0.638
6105,0,0.648847,0.167,3.957,0.622
6106,0,0.648953,0.174,3.854,0.603
6107,0,0.649059,0.171,3.93,0.61
6108,0,0.649166,0.165,4.132,0.63
6109,0,0.649272,0.16,4.132,0.636
6110,0,0.649378,0.153,4.272,0.652
6111,0,0.649485,0.164,4.029,0.63
6112,0,0.649591,0.173,3.99,0.598
6113,0,0.649697,0.135,4.706,0.695
6114,0,0.649803,0.153,4.266,0.656
6115,0,0.649910,0.176,3.797,0.603
6116,0,0.650016,0.164,4.1,0.623
6117,0,0.650122,0.159,4.204,0.633
6118,0,0.650229,0.173,3.866,0.607
6119,0,0.650335,0.152,4.273,0.661
6120,0,0.650441,0.167,3.932,0.616
6121,0,0.650547,0.165,4.01,0.622
6122,0,0.650654,0.16,4.167,0.643
6123,0,0.650760,0.156,4.187,0.651
6124,0,0.650866,0.161,4.152,0.633
6125,0,0.650972,0.178,3.695,0.585
6126,0,0.651079,0.168,3.955,0.611
6127,0,0.651185,0.169,3.992,0.615
6128,0,0.651291,0.176,3.776,0.6
6129,0,0.651398,0.155,4.161,0.65
6130,0,0.651504,0.178,3.747,0.589
6131,0,0.651610,0.163,4.035,0.632
6132,0,0.651716,0.17,3.903,0.612
6133,0,0.651823,0.121,5.027,0.727
6134,0,0.651929,0.149,4.386,0.667
6135,0,0.652035,0.164,4.076,0.627
6136,0,0.652142,0.15,4.355,0.661
6137,0,0.652248,0.174,3.891,0.6
6138,0,0.652354,0.175,3.831,0.607
6139,0,0.652460,0.166,3.895,0.628
6140,0,0.652567,0.162,3.98,0.627
6141,0,0.652673,0.164,4.049,0.635
6142,0,0.652779,0.167,3.972,0.612
6143,0,0.652886,0.176,3.815,0.601
6144,0,0.652992,0.171,3.925,0.61
6145,0,0.653098,0.145,4.318,0.671
6146,0,0.653204,0.172,3.81,0.603
6147,0,0.653311,0.166,4.011,0.626
6148,0,0.653417,0.155,4.22,0.649
6150,0,0.653630,0.167,4.03,0.624
6151,0,0.653736,0.172,3.936,0.613
6152,0,0.653842,0.176,3.846,0.601
6153,0,0.653948,0.174,3.894,0.602
6154,0,0.654055,0.167,4.007,0.622
6155,0,0.654161,0.176,3.82,0.599
6156,0,0.654267,0.152,4.403,0.677
6157,0,0.654373,0.15,4.425,0.67
6158,0,0.654480,0.153,4.284,0.656
6159,0,0.654586,0.162,4.084,0.632
6160,0,0.654692,0.194,3.837,0.606
